level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	inventory	WIGOS_calc	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	kind
0	0	0-20000-0-74500	SHERIDAN, CA	39.0	-121.33333333333333		Surface land meteorological station (SYNOP), GOS	39 00 00N	121 20 00W	74500	999.0	999.0	False	23.3		OSCAR	0-20000-0-74500	olivehurst	1.7	39.0955556	-121.5511111																						inconsistentCoordinates
0	0		KBAB Marysville - Beale Air Force Base, CA (WBAN=93216)	39.13	-121.43	-999.0				72483				12.6		SCHROEDER	0-20600-0-72483	olivehurst	1.7	39.0955556	-121.5511111		72483.0	2550.0	1959-07-01 00:00:00	1959-07-01 00:00:00																	inconsistentCoordinates
1	1		Sheridan, CA	39.0	-121.33	-999.0				74500				23.6		SCHROEDER	0-20600-0-74500	olivehurst	1.7	39.0955556	-121.5511111		74500.0	3047.0	9999999	9999999																	inconsistentCoordinates
0	0		MARYSVILLE	39.1	-121.57	18.8976				93205	19501231.0	19520101.0		0.0		WBAN	0-20500-0-93205	olivehurst	1.7	39.0955556	-121.5511111																						inconsistentCoordinates
1	1		MARYSVILLE	39.1	-121.57	18.8976				93205	20001004.0	99991231.0		0.0		WBAN	0-20500-0-93205	olivehurst	1.7	39.0955556	-121.5511111																						inconsistentCoordinates
2	2		MARYSVILLE	39.1	-121.57	18.8976				93205	19480301.0	19501231.0		0.0		WBAN	0-20500-0-93205	olivehurst	1.7	39.0955556	-121.5511111																						inconsistentCoordinates
3	3		MARYSVILLE	39.1	-121.57	18.8976				93205	19520101.0	19630101.0		0.0		WBAN	0-20500-0-93205	olivehurst	1.7	39.0955556	-121.5511111																						inconsistentCoordinates
4	4		MARYSVILLE	39.1	-121.57	21.945600000000002				93205	19630101.0	19811231.0		0.0		WBAN	0-20500-0-93205	olivehurst	1.7	39.0955556	-121.5511111																						inconsistentCoordinates
5	5		MARYSVILLE AAF	39.1	-121.57	20.1168				23212	19430801.0	19441031.0		0.0		WBAN	0-20500-0-23212	olivehurst	1.7	39.0955556	-121.5511111																						inconsistentCoordinates
6	6		MARYSVILLE	39.1	-121.57	21.945600000000002				93205	19950101.0	20001004.0		0.0		WBAN	0-20500-0-93205	olivehurst	1.7	39.0955556	-121.5511111																						inconsistentCoordinates
7	7		MARYSVILLE	39.1	-121.57	21.945600000000002				93205	19811231.0	19950101.0		0.0		WBAN	0-20500-0-93205	olivehurst	1.7	39.0955556	-121.5511111																						inconsistentCoordinates
8	8		MARYSVILLE	39.08	-121.58	18.8976				93205	19470301.0	19470831.0		2.4		WBAN	0-20500-0-93205	olivehurst	1.7	39.0955556	-121.5511111																						inconsistentCoordinates
9	9		BEALE AFB	39.12	-121.43	38.1				93216	19640201.0	19640228.0		12.3		WBAN	0-20500-0-93216	olivehurst	1.7	39.0955556	-121.5511111																						inconsistentCoordinates
10	10		BEALE AFB	39.12	-121.43	38.1				93216	19620228.0	19640201.0		12.3		WBAN	0-20500-0-93216	olivehurst	1.7	39.0955556	-121.5511111																						inconsistentCoordinates
11	11		BEALE AFB	39.12	-121.43	38.1				93216	19620201.0	19620228.0		12.3		WBAN	0-20500-0-93216	olivehurst	1.7	39.0955556	-121.5511111																						inconsistentCoordinates
12	12		BEALE AFB	39.12	-121.43	38.1				93216	19640229.0	19670101.0		12.3		WBAN	0-20500-0-93216	olivehurst	1.7	39.0955556	-121.5511111																						inconsistentCoordinates
13	13		BEALE AFB	39.12	-121.43	38.1				93216	19590701.0	19620201.0		12.3		WBAN	0-20500-0-93216	olivehurst	1.7	39.0955556	-121.5511111																						inconsistentCoordinates
14	14		BEALE AFB	39.13	-121.43	38.1				93216	19950101.0	99991231.0		12.6		WBAN	0-20500-0-93216	olivehurst	1.7	39.0955556	-121.5511111																						inconsistentCoordinates
15	15		BEALE AFB	39.13	-121.43	38.1				93216	19811231.0	19950101.0		12.6		WBAN	0-20500-0-93216	olivehurst	1.7	39.0955556	-121.5511111																						inconsistentCoordinates
16	16		BEALE AFB	39.13	-121.43	38.1				93216	19670101.0	19811231.0		12.6		WBAN	0-20500-0-93216	olivehurst	1.7	39.0955556	-121.5511111																						inconsistentCoordinates
