level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	WIGOS_calc	inventory	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables	kind
0	0																OSCAR	horsham	3.0	40.1783333	-75.1288889																						[40.2, 40.2]	[-75.15, -75.15]	era5.conv._2:14793	era5_2	19430801	19500830	2:14793	0-20500-0-14793	[104, 105, 106, 107]	identified
0	0															0-20300-0-nan	IGRA2	horsham	3.0	40.1783333	-75.1288889																						[40.2, 40.2]	[-75.15, -75.15]	era5.conv._2:14793	era5_2	19430801	19500830	2:14793	0-20500-0-14793	[104, 105, 106, 107]	identified
0	0		WILLOW GROVE NAS	40.2	-75.15	118.872				14793.0	19500101.0	19560101.0		0.0		0-20500-0-14793	WBAN	horsham	3.0	40.1783333	-75.1288889																						[40.2, 40.2]	[-75.15, -75.15]	era5.conv._2:14793	era5_2	19430801	19500830	2:14793	0-20500-0-14793	[104, 105, 106, 107]	identified
1	1		WILLOW GROVE NAS	40.2	-75.15	116.12880000000001				14793.0	19440101.0	19500101.0		0.0		0-20500-0-14793	WBAN	horsham	3.0	40.1783333	-75.1288889																						[40.2, 40.2]	[-75.15, -75.15]	era5.conv._2:14793	era5_2	19430801	19500830	2:14793	0-20500-0-14793	[104, 105, 106, 107]	identified
2	2		WILLOW GROVE NAS	40.2	-75.15	102.108				14793.0	19950101.0	99991231.0		0.0		0-20500-0-14793	WBAN	horsham	3.0	40.1783333	-75.1288889																						[40.2, 40.2]	[-75.15, -75.15]	era5.conv._2:14793	era5_2	19430801	19500830	2:14793	0-20500-0-14793	[104, 105, 106, 107]	identified
3	3		WILLOW GROVE NAS	40.2	-75.15	102.108				14793.0	19811231.0	19950101.0		0.0		0-20500-0-14793	WBAN	horsham	3.0	40.1783333	-75.1288889																						[40.2, 40.2]	[-75.15, -75.15]	era5.conv._2:14793	era5_2	19430801	19500830	2:14793	0-20500-0-14793	[104, 105, 106, 107]	identified
4	4		WILLOW GROVE NAS	40.2	-75.15	102.108				14793.0	19560101.0	19811231.0		0.0		0-20500-0-14793	WBAN	horsham	3.0	40.1783333	-75.1288889																						[40.2, 40.2]	[-75.15, -75.15]	era5.conv._2:14793	era5_2	19430801	19500830	2:14793	0-20500-0-14793	[104, 105, 106, 107]	identified
5	5		WILLOW GROVE NAS	40.2	-75.13	116.12880000000001				14793.0	19430301.0	19440101.0		1.7		0-20500-0-14793	WBAN	horsham	3.0	40.1783333	-75.1288889																						[40.2, 40.2]	[-75.15, -75.15]	era5.conv._2:14793	era5_2	19430801	19500830	2:14793	0-20500-0-14793	[104, 105, 106, 107]	identified
6	6		DOYLESTOWN AIRPORT	40.33	-75.12	120.0912				54786.0	19990728.0	99991231.0		14.7		0-20500-0-54786	WBAN	horsham	3.0	40.1783333	-75.1288889																						[40.2, 40.2]	[-75.15, -75.15]	era5.conv._2:14793	era5_2	19430801	19500830	2:14793	0-20500-0-14793	[104, 105, 106, 107]	identified
7	7		N E PHILADEPHIA AP	40.08	-75.02	29.8704				94732.0	19811231.0	19860404.0		17.3		0-20500-0-94732	WBAN	horsham	3.0	40.1783333	-75.1288889																						[40.2, 40.2]	[-75.15, -75.15]	era5.conv._2:14793	era5_2	19430801	19500830	2:14793	0-20500-0-14793	[104, 105, 106, 107]	identified
