level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	WIGOS_calc	inventory	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables	kind
0	0																OSCAR	monroe	6.6	32.5091667	-92.1191667																						[32.52, 32.5]	[-91.97, -92.05]	era5.conv._2:13942	era5_2	19421101	19441015	2:13942	0-20300-0-13942	[104, 105, 106, 107]	identified
0	0		MONROE (SELMAN FIELD)	32.5167	-92.05	30.5				13942	1942.0	1944.0	True	7.7		0-20300-0-13942	IGRA2	monroe	6.6	32.5091667	-92.1191667	USW00013942																					[32.52, 32.5]	[-91.97, -92.05]	era5.conv._2:13942	era5_2	19421101	19441015	2:13942	0-20300-0-13942	[104, 105, 106, 107]	identified
0	0		MONROE REGIONAL AP	32.52	-92.04	24.0792				13942	19980624.0	99991231.0		6.9		0-20500-0-13942	WBAN	monroe	6.6	32.5091667	-92.1191667																						[32.52, 32.5]	[-91.97, -92.05]	era5.conv._2:13942	era5_2	19421101	19441015	2:13942	0-20300-0-13942	[104, 105, 106, 107]	identified
1	1		MONROE FAA ARPT	32.52	-92.05	28.956000000000003				13942	19500101.0	19600101.0		7.8		0-20500-0-13942	WBAN	monroe	6.6	32.5091667	-92.1191667																						[32.52, 32.5]	[-91.97, -92.05]	era5.conv._2:13942	era5_2	19421101	19441015	2:13942	0-20300-0-13942	[104, 105, 106, 107]	identified
2	2		MONROE FAA ARPT	32.52	-92.05	28.956000000000003				13942	19650501.0	19690101.0		7.8		0-20500-0-13942	WBAN	monroe	6.6	32.5091667	-92.1191667																						[32.52, 32.5]	[-91.97, -92.05]	era5.conv._2:13942	era5_2	19421101	19441015	2:13942	0-20300-0-13942	[104, 105, 106, 107]	identified
3	3		MONROE FAA ARPT	32.52	-92.05	28.956000000000003				13942	19690101.0	19811231.0		7.8		0-20500-0-13942	WBAN	monroe	6.6	32.5091667	-92.1191667																						[32.52, 32.5]	[-91.97, -92.05]	era5.conv._2:13942	era5_2	19421101	19441015	2:13942	0-20300-0-13942	[104, 105, 106, 107]	identified
4	4		MONROE FAA ARPT	32.52	-92.05	23.7744				13942	19820101.0	19880101.0		7.8		0-20500-0-13942	WBAN	monroe	6.6	32.5091667	-92.1191667																						[32.52, 32.5]	[-91.97, -92.05]	era5.conv._2:13942	era5_2	19421101	19441015	2:13942	0-20300-0-13942	[104, 105, 106, 107]	identified
5	5		MONROE FAA ARPT	32.52	-92.05	23.7744				13942	19880101.0	19881001.0		7.8		0-20500-0-13942	WBAN	monroe	6.6	32.5091667	-92.1191667																						[32.52, 32.5]	[-91.97, -92.05]	era5.conv._2:13942	era5_2	19421101	19441015	2:13942	0-20300-0-13942	[104, 105, 106, 107]	identified
6	6		MONROE FAA ARPT	32.52	-92.05	23.7744				13942	19881001.0	19900101.0		7.8		0-20500-0-13942	WBAN	monroe	6.6	32.5091667	-92.1191667																						[32.52, 32.5]	[-91.97, -92.05]	era5.conv._2:13942	era5_2	19421101	19441015	2:13942	0-20300-0-13942	[104, 105, 106, 107]	identified
7	7		MONROE FAA ARPT	32.52	-92.05	24.9936				13942	19451001.0	19451031.0		7.8		0-20500-0-13942	WBAN	monroe	6.6	32.5091667	-92.1191667																						[32.52, 32.5]	[-91.97, -92.05]	era5.conv._2:13942	era5_2	19421101	19441015	2:13942	0-20300-0-13942	[104, 105, 106, 107]	identified
8	8		MONROE FAA ARPT	32.52	-92.05	24.9936				13942	19451031.0	19500101.0		7.8		0-20500-0-13942	WBAN	monroe	6.6	32.5091667	-92.1191667																						[32.52, 32.5]	[-91.97, -92.05]	era5.conv._2:13942	era5_2	19421101	19441015	2:13942	0-20300-0-13942	[104, 105, 106, 107]	identified
9	9		MONROE FAA ARPT	32.52	-92.05	28.956000000000003				13942	19600101.0	19650501.0		7.8		0-20500-0-13942	WBAN	monroe	6.6	32.5091667	-92.1191667																						[32.52, 32.5]	[-91.97, -92.05]	era5.conv._2:13942	era5_2	19421101	19441015	2:13942	0-20300-0-13942	[104, 105, 106, 107]	identified
10	10		MONROE FCWOS	32.52	-92.05	23.7744				13942	19900101.0	19950101.0		7.8		0-20500-0-13942	WBAN	monroe	6.6	32.5091667	-92.1191667																						[32.52, 32.5]	[-91.97, -92.05]	era5.conv._2:13942	era5_2	19421101	19441015	2:13942	0-20300-0-13942	[104, 105, 106, 107]	identified
11	11		MONROE FCWOS	32.52	-92.05	23.7744				13942	19950101.0	19980624.0		7.8		0-20500-0-13942	WBAN	monroe	6.6	32.5091667	-92.1191667																						[32.52, 32.5]	[-91.97, -92.05]	era5.conv._2:13942	era5_2	19421101	19441015	2:13942	0-20300-0-13942	[104, 105, 106, 107]	identified
