level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	inventory	WIGOS_calc	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables	kind
0	0	0-20000-0-62375	GIZA - AGRIMET	30.05	31.216666666666665	23.0	Surface land meteorological station (SYNOP), GOS	30 03 00N	031 13 00E	62375	999	999	False	9.3		OSCAR	0-20000-0-62375	gizeh	6.4	30.008611100000003	31.2122222																						[29.98, 29.98]	[31.27, 31.27]	era5.conv._C:5982	era5_2	19400227	19400227	C:5982	0-20000-0-62378	[104, 105, 106, 107]	identified
1	1	0-20000-0-62371	CAIRO H.Q	30.083333333333332	31.283333333333335	26.4	Surface land meteorological station (SYNOP), CLIMAT(C), GOS	30 05 00N	031 17 00E	62371	999	999	False	11.5		OSCAR	0-20000-0-62371	gizeh	6.4	30.008611100000003	31.2122222																						[29.98, 29.98]	[31.27, 31.27]	era5.conv._C:5982	era5_2	19400227	19400227	C:5982	0-20000-0-62378	[104, 105, 106, 107]	identified
2	2	0-20000-0-62378	HELWAN	29.86277777777778	31.349166666666665	140.7	Climatological station, Upper-air / Radiosonde station, Surface land meteorological station (SYNOP), GOS, RBSN(ST), GSN, RBCN, CLIMAT(C)	29 51 46N	031 20 57E	62378	999	999	True	15.1		OSCAR	0-20000-0-62378	gizeh	6.4	30.008611100000003	31.2122222																						[29.98, 29.98]	[31.27, 31.27]	era5.conv._C:5982	era5_2	19400227	19400227	C:5982	0-20000-0-62378	[104, 105, 106, 107]	identified
3	3	0-20000-0-62369	BAHTIM AGRIMET	30.143333333333334	31.255	16.98	Surface land meteorological station (SYNOP), GOS, CLIMAT(C)	30 08 36N	031 15 18E	62369	999	999	False	18.2		OSCAR	0-20000-0-62369	gizeh	6.4	30.008611100000003	31.2122222																						[29.98, 29.98]	[31.27, 31.27]	era5.conv._C:5982	era5_2	19400227	19400227	C:5982	0-20000-0-62378	[104, 105, 106, 107]	identified
4	4	0-20000-0-62366	CAIRO	30.11138888888889	31.413888888888888	74.5	Surface land meteorological station (SYNOP), RBSN(S), GOS	30 06 41N	031 24 50E	62366	999	999	False	20.1		OSCAR	0-20000-0-62366	gizeh	6.4	30.008611100000003	31.2122222																						[29.98, 29.98]	[31.27, 31.27]	era5.conv._C:5982	era5_2	19400227	19400227	C:5982	0-20000-0-62378	[104, 105, 106, 107]	identified
0	0		ALMAZA	30.08	31.37	64.0				04950	1937	1954	True	14.7		IGRA2	0-20300-0-04950	gizeh	6.4	30.008611100000003	31.2122222	EGXUAE04950																					[29.98, 29.98]	[31.27, 31.27]	era5.conv._C:5982	era5_2	19400227	19400227	C:5982	0-20000-0-62378	[104, 105, 106, 107]	identified
1	1		HELWAN	29.8628	31.3492	139.3				62378	1920	2021	True	15.1		IGRA2	0-20300-0-62378	gizeh	6.4	30.008611100000003	31.2122222	EGM00062378																					[29.98, 29.98]	[31.27, 31.27]	era5.conv._C:5982	era5_2	19400227	19400227	C:5982	0-20000-0-62378	[104, 105, 106, 107]	identified
2	2		AL-MINYA	29.75	31.3	25.0				04951	1939	1956	True	25.7		IGRA2	0-20300-0-04951	gizeh	6.4	30.008611100000003	31.2122222	EGXUAE04951																					[29.98, 29.98]	[31.27, 31.27]	era5.conv._C:5982	era5_2	19400227	19400227	C:5982	0-20000-0-62378	[104, 105, 106, 107]	identified
0	0		PAYNE	30.13	31.4	71.0184				33303	19431101	19461130		20.8		WBAN	0-20500-0-33303	gizeh	6.4	30.008611100000003	31.2122222																						[29.98, 29.98]	[31.27, 31.27]	era5.conv._C:5982	era5_2	19400227	19400227	C:5982	0-20000-0-62378	[104, 105, 106, 107]	identified
0	0		Amra	29.98	31.27	29				5982	-999-999	-999-999		0.0		CHUAN	0-20400-0-5982	gizeh	6.4	30.008611100000003	31.2122222		-999																				[29.98, 29.98]	[31.27, 31.27]	era5.conv._C:5982	era5_2	19400227	19400227	C:5982	0-20000-0-62378	[104, 105, 106, 107]	identified
1	1		Heliopolis	30.08	31.37	50				5156	-999-999	-999-999		14.7		CHUAN	0-20400-0-5156	gizeh	6.4	30.008611100000003	31.2122222		-999																				[29.98, 29.98]	[31.27, 31.27]	era5.conv._C:5982	era5_2	19400227	19400227	C:5982	0-20000-0-62378	[104, 105, 106, 107]	identified
2	2		Almaza	30.08	31.37	64				6122	-999-999	-999-999		14.7		CHUAN	0-20400-0-6122	gizeh	6.4	30.008611100000003	31.2122222		-999																				[29.98, 29.98]	[31.27, 31.27]	era5.conv._C:5982	era5_2	19400227	19400227	C:5982	0-20000-0-62378	[104, 105, 106, 107]	identified
3	3		Almaza, Heliopolis	30.08	31.37	64				4950	-999-999	-999-999		14.7		CHUAN	0-20400-0-4950	gizeh	6.4	30.008611100000003	31.2122222		-999																				[29.98, 29.98]	[31.27, 31.27]	era5.conv._C:5982	era5_2	19400227	19400227	C:5982	0-20000-0-62378	[104, 105, 106, 107]	identified
4	4		Heliopolis	30.08	31.37	50				5776	-999-999	-999-999		14.7		CHUAN	0-20400-0-5776	gizeh	6.4	30.008611100000003	31.2122222		-999																				[29.98, 29.98]	[31.27, 31.27]	era5.conv._C:5982	era5_2	19400227	19400227	C:5982	0-20000-0-62378	[104, 105, 106, 107]	identified
5	5		al-Qahira	30.12	31.4	93				4939	-999-999	-999-999		20.0		CHUAN	0-20400-0-4939	gizeh	6.4	30.008611100000003	31.2122222		-999																				[29.98, 29.98]	[31.27, 31.27]	era5.conv._C:5982	era5_2	19400227	19400227	C:5982	0-20000-0-62378	[104, 105, 106, 107]	identified
6	6		Farouk Airport	30.12	31.4	70				4962	-999-999	-999-999		20.0		CHUAN	0-20400-0-4962	gizeh	6.4	30.008611100000003	31.2122222		-999																				[29.98, 29.98]	[31.27, 31.27]	era5.conv._C:5982	era5_2	19400227	19400227	C:5982	0-20000-0-62378	[104, 105, 106, 107]	identified
7	7		Farouk Airport	30.12	31.4	70				4963	-999-999	-999-999		20.0		CHUAN	0-20400-0-4963	gizeh	6.4	30.008611100000003	31.2122222		-999																				[29.98, 29.98]	[31.27, 31.27]	era5.conv._C:5982	era5_2	19400227	19400227	C:5982	0-20000-0-62378	[104, 105, 106, 107]	identified
8	8		Helwan	29.88	31.03	45				4935	-999-999	-999-999		25.7		CHUAN	0-20400-0-4935	gizeh	6.4	30.008611100000003	31.2122222		-999																				[29.98, 29.98]	[31.27, 31.27]	era5.conv._C:5982	era5_2	19400227	19400227	C:5982	0-20000-0-62378	[104, 105, 106, 107]	identified
9	9		Helwan	29.88	31.03	37				5984	-999-999	-999-999		25.7		CHUAN	0-20400-0-5984	gizeh	6.4	30.008611100000003	31.2122222		-999																				[29.98, 29.98]	[31.27, 31.27]	era5.conv._C:5982	era5_2	19400227	19400227	C:5982	0-20000-0-62378	[104, 105, 106, 107]	identified
10	10		Helwan	29.88	31.03	45				5000	-999-999	-999-999		25.7		CHUAN	0-20400-0-5000	gizeh	6.4	30.008611100000003	31.2122222		-999																				[29.98, 29.98]	[31.27, 31.27]	era5.conv._C:5982	era5_2	19400227	19400227	C:5982	0-20000-0-62378	[104, 105, 106, 107]	identified
11	11		Helwan	29.88	31.03	45				4999	-999-999	-999-999		25.7		CHUAN	0-20400-0-4999	gizeh	6.4	30.008611100000003	31.2122222		-999																				[29.98, 29.98]	[31.27, 31.27]	era5.conv._C:5982	era5_2	19400227	19400227	C:5982	0-20000-0-62378	[104, 105, 106, 107]	identified
12	12		Al-Minya	29.75	31.3	25				4951	-999-999	-999-999		25.7		CHUAN	0-20400-0-4951	gizeh	6.4	30.008611100000003	31.2122222		-999																				[29.98, 29.98]	[31.27, 31.27]	era5.conv._C:5982	era5_2	19400227	19400227	C:5982	0-20000-0-62378	[104, 105, 106, 107]	identified
0	0		Cairo (Helwan Observatory), Egypt	29.8583	31.3412	-999				62378				15.1		SCHROEDER	0-20600-0-62378	gizeh	6.4	30.008611100000003	31.2122222		62378	1927.0	1907-08-01 00:00:00	1997-01-01 00:00:00																	[29.98, 29.98]	[31.27, 31.27]	era5.conv._C:5982	era5_2	19400227	19400227	C:5982	0-20000-0-62378	[104, 105, 106, 107]	identified
1	1		Cairo - Almaza AP, Egypt	30.12	31.35	-999				62372				17.3		SCHROEDER	0-20600-0-62372	gizeh	6.4	30.008611100000003	31.2122222		62372	1926.0	9999999	9999999																	[29.98, 29.98]	[31.27, 31.27]	era5.conv._C:5982	era5_2	19400227	19400227	C:5982	0-20000-0-62378	[104, 105, 106, 107]	identified
