level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	inventory	WIGOS_calc	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables	kind
0	0	0-20000-0-30692	SKOVORODINO	54.0	123.96666666666667	397.27	Surface land meteorological station (SYNOP), GOS	54 00 00N	123 58 00E	30692	999	999	False	0.2		OSCAR	0-20000-0-30692	skovorodino	4.0	53.983333	123.916667																						[54.0, 54.0]	[123.97, 123.97]	era5.conv._C:6150	era5_2	19490201	19601231	C:6150	0-20000-0-30692	[38, 85, 104, 105, 106, 107, 117]	identified
0	0		SKOVORODINO	54.0	123.967	400.0				30692	1949	1996	True	0.2		IGRA2	0-20300-0-30692	skovorodino	4.0	53.983333	123.916667	RSM00030692																					[54.0, 54.0]	[123.97, 123.97]	era5.conv._C:6150	era5_2	19490201	19601231	C:6150	0-20000-0-30692	[38, 85, 104, 105, 106, 107, 117]	identified
0	0															WBAN	0-20500-0-nan	skovorodino	4.0	53.983333	123.916667																						[54.0, 54.0]	[123.97, 123.97]	era5.conv._C:6150	era5_2	19490201	19601231	C:6150	0-20000-0-30692	[38, 85, 104, 105, 106, 107, 117]	identified
0	0		Skovorodino	54.0	123.97	402				4587	195404	195409		0.0		CHUAN	0-20400-0-4587	skovorodino	4.0	53.983333	123.916667		-999																				[54.0, 54.0]	[123.97, 123.97]	era5.conv._C:6150	era5_2	19490201	19601231	C:6150	0-20000-0-30692	[38, 85, 104, 105, 106, 107, 117]	identified
1	1		Skovorodino	54.0	123.97	402				4647	195410	195504		0.0		CHUAN	0-20400-0-4647	skovorodino	4.0	53.983333	123.916667		-999																				[54.0, 54.0]	[123.97, 123.97]	era5.conv._C:6150	era5_2	19490201	19601231	C:6150	0-20000-0-30692	[38, 85, 104, 105, 106, 107, 117]	identified
2	2		Skovorodino	54.0	123.97	402				6150	-999-999	-999-999		0.0		CHUAN	0-20400-0-6150	skovorodino	4.0	53.983333	123.916667		-999																				[54.0, 54.0]	[123.97, 123.97]	era5.conv._C:6150	era5_2	19490201	19601231	C:6150	0-20000-0-30692	[38, 85, 104, 105, 106, 107, 117]	identified
0	0		Skovorodino, Russia	53.98	123.97	-999				30692				2.2		SCHROEDER	0-20600-0-30692	skovorodino	4.0	53.983333	123.916667		30692	789.0	1950-01-01 00:00:00	1996-03-19 00:00:00																	[54.0, 54.0]	[123.97, 123.97]	era5.conv._C:6150	era5_2	19490201	19601231	C:6150	0-20000-0-30692	[38, 85, 104, 105, 106, 107, 117]	identified
0	0															WMO	0-20700-0-nan	skovorodino	4.0	53.983333	123.916667																						[54.0, 54.0]	[123.97, 123.97]	era5.conv._C:6150	era5_2	19490201	19601231	C:6150	0-20000-0-30692	[38, 85, 104, 105, 106, 107, 117]	identified
0	0															AMMA	0-20800-0-nan	skovorodino	4.0	53.983333	123.916667																						[54.0, 54.0]	[123.97, 123.97]	era5.conv._C:6150	era5_2	19490201	19601231	C:6150	0-20000-0-30692	[38, 85, 104, 105, 106, 107, 117]	identified
0	0															HARA	0-20111-0-nan	skovorodino	4.0	53.983333	123.916667																						[54.0, 54.0]	[123.97, 123.97]	era5.conv._C:6150	era5_2	19490201	19601231	C:6150	0-20000-0-30692	[38, 85, 104, 105, 106, 107, 117]	identified
