level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	inventory	WIGOS_calc	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables	kind
0	0	0-20000-0-34171	SARATOV (34171-0)	51.56583333333333	46.03916666666667	156.23	Surface land meteorological station (SYNOP), RBSN(S), GOS	51 33 57N	046 02 21E	34171	999	999	False	0.8		OSCAR	0-20000-0-34171	saratov	3.6	51.540556	46.008611																						[51.57, 51.57]	[46.03, 46.03]	era5.conv._C:6157	era5_2	19440314	19601231	C:6157	0-20001-0-34172	[38, 85, 104, 105, 106, 107, 117]	identified
1	1	0-20001-0-34172	SARATOV (34172-1)	51.556666666666665	46.03944444444444		Upper-air / Radiosonde station, GOS, RBSN(T)	51 33 24N	046 02 22E	34172	999	999	True	1.6		OSCAR	0-20001-0-34172	saratov	3.6	51.540556	46.008611																						[51.57, 51.57]	[46.03, 46.03]	era5.conv._C:6157	era5_2	19440314	19601231	C:6157	0-20001-0-34172	[38, 85, 104, 105, 106, 107, 117]	identified
0	0		SARATOV	51.5567	46.0394	166.5				34172	1947	2021	True	1.6		IGRA2	0-20300-0-34172	saratov	3.6	51.540556	46.008611	RSM00034172																					[51.57, 51.57]	[46.03, 46.03]	era5.conv._C:6157	era5_2	19440314	19601231	C:6157	0-20001-0-34172	[38, 85, 104, 105, 106, 107, 117]	identified
0	0															WBAN	0-20500-0-nan	saratov	3.6	51.540556	46.008611																						[51.57, 51.57]	[46.03, 46.03]	era5.conv._C:6157	era5_2	19440314	19601231	C:6157	0-20001-0-34172	[38, 85, 104, 105, 106, 107, 117]	identified
0	0		Saratov	51.57	46.03	75				6157	-999-999	-999-999		0.0		CHUAN	0-20400-0-6157	saratov	3.6	51.540556	46.008611		-999																				[51.57, 51.57]	[46.03, 46.03]	era5.conv._C:6157	era5_2	19440314	19601231	C:6157	0-20001-0-34172	[38, 85, 104, 105, 106, 107, 117]	identified
1	1		Saratow	51.57	46.0	131				5322	-999-999	-999-999		2.1		CHUAN	0-20400-0-5322	saratov	3.6	51.540556	46.008611		-999																				[51.57, 51.57]	[46.03, 46.03]	era5.conv._C:6157	era5_2	19440314	19601231	C:6157	0-20001-0-34172	[38, 85, 104, 105, 106, 107, 117]	identified
0	0		Saratov, Russia	51.57	46.03	-999				34172				0.0		SCHROEDER	0-20600-0-34172	saratov	3.6	51.540556	46.008611		34172	850.0	1935-01-01 00:00:00	2010-05-25 00:00:00																	[51.57, 51.57]	[46.03, 46.03]	era5.conv._C:6157	era5_2	19440314	19601231	C:6157	0-20001-0-34172	[38, 85, 104, 105, 106, 107, 117]	identified
0	0		SARATOV                  	51.56666666666667	46.03333333333333	156.0				34172				0.4		WMO	0-20700-0-34172	saratov	3.6	51.540556	46.008611		34172	2079.0																			[51.57, 51.57]	[46.03, 46.03]	era5.conv._C:6157	era5_2	19440314	19601231	C:6157	0-20001-0-34172	[38, 85, 104, 105, 106, 107, 117]	identified
0	0															AMMA	0-20800-0-nan	saratov	3.6	51.540556	46.008611																						[51.57, 51.57]	[46.03, 46.03]	era5.conv._C:6157	era5_2	19440314	19601231	C:6157	0-20001-0-34172	[38, 85, 104, 105, 106, 107, 117]	identified
0	0															HARA	0-20111-0-nan	saratov	3.6	51.540556	46.008611																						[51.57, 51.57]	[46.03, 46.03]	era5.conv._C:6157	era5_2	19440314	19601231	C:6157	0-20001-0-34172	[38, 85, 104, 105, 106, 107, 117]	identified
