level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	inventory	WIGOS_calc	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables	kind
0	0	0-20000-0-23933	HANTY-MANSIJSK	61.02777777777778	69.11888888888888	44.31	Climatological station, Upper-air / Radiosonde station, Surface land meteorological station (SYNOP), CLIMAT(C), GOS, RBCN, GSN, RBSN(ST)	61 01 40N	069 07 08E	23933	999	999	True	7.0		OSCAR	0-20000-0-23933	nefteyugansk	196.6	61.083333	72.7																						[60.97, 60.97]	[69.07, 69.07]	era5.conv._C:6137	era5_2	19450102	19601231	C:6137	0-20000-0-23933	[38, 85, 104, 105, 106, 107, 117]	identified
0	0		HANTY-MANSIJSK	61.0278	69.1189	44.0				23933	1946	2021	True	7.0		IGRA2	0-20300-0-23933	nefteyugansk	196.6	61.083333	72.7	RSM00023933																					[60.97, 60.97]	[69.07, 69.07]	era5.conv._C:6137	era5_2	19450102	19601231	C:6137	0-20000-0-23933	[38, 85, 104, 105, 106, 107, 117]	identified
0	0															WBAN	0-20500-0-nan	nefteyugansk	196.6	61.083333	72.7																						[60.97, 60.97]	[69.07, 69.07]	era5.conv._C:6137	era5_2	19450102	19601231	C:6137	0-20000-0-23933	[38, 85, 104, 105, 106, 107, 117]	identified
0	0		Samarovo	60.97	69.07	36				4585	195404	195409		0.0		CHUAN	0-20400-0-4585	nefteyugansk	196.6	61.083333	72.7		-999																				[60.97, 60.97]	[69.07, 69.07]	era5.conv._C:6137	era5_2	19450102	19601231	C:6137	0-20000-0-23933	[38, 85, 104, 105, 106, 107, 117]	identified
1	1		Samarovo	60.97	69.07	36				4645	195410	195504		0.0		CHUAN	0-20400-0-4645	nefteyugansk	196.6	61.083333	72.7		-999																				[60.97, 60.97]	[69.07, 69.07]	era5.conv._C:6137	era5_2	19450102	19601231	C:6137	0-20000-0-23933	[38, 85, 104, 105, 106, 107, 117]	identified
2	2		Samarovo	60.97	69.07	36				6137	-999-999	-999-999		0.0		CHUAN	0-20400-0-6137	nefteyugansk	196.6	61.083333	72.7		-999																				[60.97, 60.97]	[69.07, 69.07]	era5.conv._C:6137	era5_2	19450102	19601231	C:6137	0-20000-0-23933	[38, 85, 104, 105, 106, 107, 117]	identified
0	0		Khanty-Mansiysk, Russia	60.97	69.1	-999				23933				1.6		SCHROEDER	0-20600-0-23933	nefteyugansk	196.6	61.083333	72.7		23933	683.0	1944-01-01 00:00:00	2008-05-23 00:00:00																	[60.97, 60.97]	[69.07, 69.07]	era5.conv._C:6137	era5_2	19450102	19601231	C:6137	0-20000-0-23933	[38, 85, 104, 105, 106, 107, 117]	identified
0	0		HANTY-MANSIJSK           	60.96666666666667	69.06666666666666	-999.0				23933				0.4		WMO	0-20700-0-23933	nefteyugansk	196.6	61.083333	72.7		23933	730.0																			[60.97, 60.97]	[69.07, 69.07]	era5.conv._C:6137	era5_2	19450102	19601231	C:6137	0-20000-0-23933	[38, 85, 104, 105, 106, 107, 117]	identified
0	0															AMMA	0-20800-0-nan	nefteyugansk	196.6	61.083333	72.7																						[60.97, 60.97]	[69.07, 69.07]	era5.conv._C:6137	era5_2	19450102	19601231	C:6137	0-20000-0-23933	[38, 85, 104, 105, 106, 107, 117]	identified
0	0															HARA	0-20111-0-nan	nefteyugansk	196.6	61.083333	72.7																						[60.97, 60.97]	[69.07, 69.07]	era5.conv._C:6137	era5_2	19450102	19601231	C:6137	0-20000-0-23933	[38, 85, 104, 105, 106, 107, 117]	identified
