level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	inventory	WIGOS_calc	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables	kind
0	0	0-20000-0-91939	PAPPEETE, TAHITI	-17.57	-149.57	320.0	Surface land meteorological station (SYNOP), GOS, CTBTO	17 34 12S	149 34 12W	91939	999	999	False	4.1		OSCAR	0-20000-0-91939	papeete	0.1	-17.533333300000002	-149.56666669999996																						[-17.533, -17.533]	[-149.566, -149.566]	era5.conv._C:4430	era5_2	19400101	19480831	C:4430	0-20000-0-91938	[104, 105, 106, 107]	identified
1	1	0-20000-0-91938	TAHITI-FAAA	-17.55527777777778	-149.61444444444444	2.0	Climatological station, Upper-air / Radiosonde station, Surface land meteorological station (SYNOP), GUAN, RBSN(ST), RBCN, CLIMAT(C), GOS, GSN	17 33 19S	149 36 52W	91938	999	999	True	5.7		OSCAR	0-20000-0-91938	papeete	0.1	-17.533333300000002	-149.56666669999996																						[-17.533, -17.533]	[-149.566, -149.566]	era5.conv._C:4430	era5_2	19400101	19480831	C:4430	0-20000-0-91938	[104, 105, 106, 107]	identified
0	0		TAHITI-FAAA	-17.5553	-149.6145	2.0				91938	1957	2019	True	5.7		IGRA2	0-20300-0-91938	papeete	0.1	-17.533333300000002	-149.56666669999996	FPM00091938																					[-17.533, -17.533]	[-149.566, -149.566]	era5.conv._C:4430	era5_2	19400101	19480831	C:4430	0-20000-0-91938	[104, 105, 106, 107]	identified
0	0															WBAN	0-20500-0-nan	papeete	0.1	-17.533333300000002	-149.56666669999996																						[-17.533, -17.533]	[-149.566, -149.566]	era5.conv._C:4430	era5_2	19400101	19480831	C:4430	0-20000-0-91938	[104, 105, 106, 107]	identified
0	0		Papeete 1-Faiere	-17.533	-149.566	90				4430	193501	194808		0.0		CHUAN	0-20400-0-4430	papeete	0.1	-17.533333300000002	-149.56666669999996		-999																				[-17.533, -17.533]	[-149.566, -149.566]	era5.conv._C:4430	era5_2	19400101	19480831	C:4430	0-20000-0-91938	[104, 105, 106, 107]	identified
1	1		Papeete 1-Faiere	-17.533	-149.566	90				4495	193501	194808		0.0		CHUAN	0-20400-0-4495	papeete	0.1	-17.533333300000002	-149.56666669999996		-999																				[-17.533, -17.533]	[-149.566, -149.566]	era5.conv._C:4430	era5_2	19400101	19480831	C:4430	0-20000-0-91938	[104, 105, 106, 107]	identified
2	2		Papeete 1-Faiere	-17.533	-149.566	90				4494	193501	194808		0.0		CHUAN	0-20400-0-4494	papeete	0.1	-17.533333300000002	-149.56666669999996		-999																				[-17.533, -17.533]	[-149.566, -149.566]	era5.conv._C:4430	era5_2	19400101	19480831	C:4430	0-20000-0-91938	[104, 105, 106, 107]	identified
3	3		Papeete 1-Faiere	-17.533	-149.566	90				4493	193501	194808		0.0		CHUAN	0-20400-0-4493	papeete	0.1	-17.533333300000002	-149.56666669999996		-999																				[-17.533, -17.533]	[-149.566, -149.566]	era5.conv._C:4430	era5_2	19400101	19480831	C:4430	0-20000-0-91938	[104, 105, 106, 107]	identified
4	4		Papeete 1-Faiere	-17.533	-149.566	90				4490	193501	194808		0.0		CHUAN	0-20400-0-4490	papeete	0.1	-17.533333300000002	-149.56666669999996		-999																				[-17.533, -17.533]	[-149.566, -149.566]	era5.conv._C:4430	era5_2	19400101	19480831	C:4430	0-20000-0-91938	[104, 105, 106, 107]	identified
5	5		Faaa 1-Auae	-17.548	-149.583	2				4426	194903	195712		2.5		CHUAN	0-20400-0-4426	papeete	0.1	-17.533333300000002	-149.56666669999996		-999																				[-17.533, -17.533]	[-149.566, -149.566]	era5.conv._C:4430	era5_2	19400101	19480831	C:4430	0-20000-0-91938	[104, 105, 106, 107]	identified
6	6		Faaa 1-Auae	-17.548	-149.583	2				4492	194903	195712		2.5		CHUAN	0-20400-0-4492	papeete	0.1	-17.533333300000002	-149.56666669999996		-999																				[-17.533, -17.533]	[-149.566, -149.566]	era5.conv._C:4430	era5_2	19400101	19480831	C:4430	0-20000-0-91938	[104, 105, 106, 107]	identified
7	7		Faaa   	-17.555	-149.614	2				6018	195707	-999-999		5.6		CHUAN	0-20400-0-6018	papeete	0.1	-17.533333300000002	-149.56666669999996		91938																				[-17.533, -17.533]	[-149.566, -149.566]	era5.conv._C:4430	era5_2	19400101	19480831	C:4430	0-20000-0-91938	[104, 105, 106, 107]	identified
0	0		NTAA Papeete - Faaa AP, Tahiti, French Polynesia	-17.55	-149.62	-999				91938				6.0		SCHROEDER	0-20600-0-91938	papeete	0.1	-17.533333300000002	-149.56666669999996		91938	3796.0	1989-01-02 00:00:00	2007-11-06 00:00:00																	[-17.533, -17.533]	[-149.566, -149.566]	era5.conv._C:4430	era5_2	19400101	19480831	C:4430	0-20000-0-91938	[104, 105, 106, 107]	identified
0	0		TAHITI-FAAA              	-17.55	-149.61666666666667	2.0				91938				5.7		WMO	0-20700-0-91938	papeete	0.1	-17.533333300000002	-149.56666669999996		91938	137.0																			[-17.533, -17.533]	[-149.566, -149.566]	era5.conv._C:4430	era5_2	19400101	19480831	C:4430	0-20000-0-91938	[104, 105, 106, 107]	identified
0	0															AMMA	0-20800-0-nan	papeete	0.1	-17.533333300000002	-149.56666669999996																						[-17.533, -17.533]	[-149.566, -149.566]	era5.conv._C:4430	era5_2	19400101	19480831	C:4430	0-20000-0-91938	[104, 105, 106, 107]	identified
0	0															HARA	0-20111-0-nan	papeete	0.1	-17.533333300000002	-149.56666669999996																						[-17.533, -17.533]	[-149.566, -149.566]	era5.conv._C:4430	era5_2	19400101	19480831	C:4430	0-20000-0-91938	[104, 105, 106, 107]	identified
