level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	inventory	WIGOS_calc	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables	kind
0	0	0-20000-0-23022	AMDERMA	69.78333333333333	61.657777777777774	47.68	Climatological station, Surface land meteorological station (SYNOP), RBSN(S), CLIMAT(C), RBCN, GOS	69 47 00N	061 39 28E	23022	999	999	False	4.1		OSCAR	0-20000-0-23022	severnyy	255.3	67.633333	64.1																						[69.75, 69.75]	[61.7, 61.7]	era5.conv._C:4754	era5_2	19470628	19471230	C:4754	0-20000-0-23022	[38, 39, 85, 117]	identified
0	0		AMDERMA	69.783	61.783	49.0				23022	1947	1998	True	4.9		IGRA2	0-20300-0-23022	severnyy	255.3	67.633333	64.1	RSM00023022																					[69.75, 69.75]	[61.7, 61.7]	era5.conv._C:4754	era5_2	19470628	19471230	C:4754	0-20000-0-23022	[38, 39, 85, 117]	identified
0	0															WBAN	0-20500-0-nan	severnyy	255.3	67.633333	64.1																						[69.75, 69.75]	[61.7, 61.7]	era5.conv._C:4754	era5_2	19470628	19471230	C:4754	0-20000-0-23022	[38, 39, 85, 117]	identified
0	0		Amderma	69.75	61.7	52				4540	195404	195409		0.0		CHUAN	0-20400-0-4540	severnyy	255.3	67.633333	64.1		-999																				[69.75, 69.75]	[61.7, 61.7]	era5.conv._C:4754	era5_2	19470628	19471230	C:4754	0-20000-0-23022	[38, 39, 85, 117]	identified
1	1		Amderma	69.75	61.7	52				4602	195410	195504		0.0		CHUAN	0-20400-0-4602	severnyy	255.3	67.633333	64.1		-999																				[69.75, 69.75]	[61.7, 61.7]	era5.conv._C:4754	era5_2	19470628	19471230	C:4754	0-20000-0-23022	[38, 39, 85, 117]	identified
2	2		Amderma	69.75	61.7	52				4754	194604	194706		0.0		CHUAN	0-20400-0-4754	severnyy	255.3	67.633333	64.1		-999																				[69.75, 69.75]	[61.7, 61.7]	era5.conv._C:4754	era5_2	19470628	19471230	C:4754	0-20000-0-23022	[38, 39, 85, 117]	identified
3	3		Amderma	69.77	61.75	52				4764	194807	194812		3.0		CHUAN	0-20400-0-4764	severnyy	255.3	67.633333	64.1		-999																				[69.75, 69.75]	[61.7, 61.7]	era5.conv._C:4754	era5_2	19470628	19471230	C:4754	0-20000-0-23022	[38, 39, 85, 117]	identified
4	4		Amderma	69.77	61.75	52				4773	194907	194912		3.0		CHUAN	0-20400-0-4773	severnyy	255.3	67.633333	64.1		-999																				[69.75, 69.75]	[61.7, 61.7]	era5.conv._C:4754	era5_2	19470628	19471230	C:4754	0-20000-0-23022	[38, 39, 85, 117]	identified
5	5		Amderma	69.77	61.75	52				5999	-999-999	-999-999		3.0		CHUAN	0-20400-0-5999	severnyy	255.3	67.633333	64.1		-999																				[69.75, 69.75]	[61.7, 61.7]	era5.conv._C:4754	era5_2	19470628	19471230	C:4754	0-20000-0-23022	[38, 39, 85, 117]	identified
0	0		Amderma, Russia	69.77	61.68	-999				23022				2.4		SCHROEDER	0-20600-0-23022	severnyy	255.3	67.633333	64.1		23022	669.0	1947-01-01 00:00:00	1997-10-23 00:00:00																	[69.75, 69.75]	[61.7, 61.7]	era5.conv._C:4754	era5_2	19470628	19471230	C:4754	0-20000-0-23022	[38, 39, 85, 117]	identified
0	0															WMO	0-20700-0-nan	severnyy	255.3	67.633333	64.1																						[69.75, 69.75]	[61.7, 61.7]	era5.conv._C:4754	era5_2	19470628	19471230	C:4754	0-20000-0-23022	[38, 39, 85, 117]	identified
0	0															AMMA	0-20800-0-nan	severnyy	255.3	67.633333	64.1																						[69.75, 69.75]	[61.7, 61.7]	era5.conv._C:4754	era5_2	19470628	19471230	C:4754	0-20000-0-23022	[38, 39, 85, 117]	identified
0	0		AMDERMA	69.77	61.68					23022			True	2.4		HARA	0-20111-0-23022	severnyy	255.3	67.633333	64.1		23022																	SOVIET	18284.0	58-87	[69.75, 69.75]	[61.7, 61.7]	era5.conv._C:4754	era5_2	19470628	19471230	C:4754	0-20000-0-23022	[38, 39, 85, 117]	identified
