level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	inventory	WIGOS_calc	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables	kind
0	0	0-20000-0-41715	JACOBABAD	28.3	68.46666666666667	56.0	Climatological station, Surface land meteorological station (SYNOP), RBCN, GOS, CLIMAT(C), RBSN(SP)	28 18 00N	068 28 00E	41715	999	999	False	2.8		OSCAR	0-20000-0-41715	jacobabad	1.1	28.281004	68.43875899999999																						[28.28, 28.28]	[68.45, 68.45]	era5.conv._C:5543	era5_2	19490522	19561231	C:5543	0-20000-0-41715	[104, 105, 106, 107]	identified
0	0		JACOBABAD	28.3	68.4667	55.0				41715	1935	2021	True	2.8		IGRA2	0-20300-0-41715	jacobabad	1.1	28.281004	68.43875899999999	PKM00041715																					[28.28, 28.28]	[68.45, 68.45]	era5.conv._C:5543	era5_2	19490522	19561231	C:5543	0-20000-0-41715	[104, 105, 106, 107]	identified
0	0															WBAN	0-20500-0-nan	jacobabad	1.1	28.281004	68.43875899999999																						[28.28, 28.28]	[68.45, 68.45]	era5.conv._C:5543	era5_2	19490522	19561231	C:5543	0-20000-0-41715	[104, 105, 106, 107]	identified
0	0		Jacobabad	28.28	68.45	57				5445	-999-999	-999-999		0.0		CHUAN	0-20400-0-5445	jacobabad	1.1	28.281004	68.43875899999999		-999																				[28.28, 28.28]	[68.45, 68.45]	era5.conv._C:5543	era5_2	19490522	19561231	C:5543	0-20000-0-41715	[104, 105, 106, 107]	identified
1	1		Jacobabad	28.28	68.45	57				5543	-999-999	-999-999		0.0		CHUAN	0-20400-0-5543	jacobabad	1.1	28.281004	68.43875899999999		-999																				[28.28, 28.28]	[68.45, 68.45]	era5.conv._C:5543	era5_2	19490522	19561231	C:5543	0-20000-0-41715	[104, 105, 106, 107]	identified
2	2		Jacobabad	28.28	68.48	70				5804	-999-999	-999-999		2.9		CHUAN	0-20400-0-5804	jacobabad	1.1	28.281004	68.43875899999999		-999																				[28.28, 28.28]	[68.45, 68.45]	era5.conv._C:5543	era5_2	19490522	19561231	C:5543	0-20000-0-41715	[104, 105, 106, 107]	identified
0	0		Jacobabad, Pakistan	28.3	68.47	-999				41715				3.0		SCHROEDER	0-20600-0-41715	jacobabad	1.1	28.281004	68.43875899999999		41715	1039.0	9999999	9999999																	[28.28, 28.28]	[68.45, 68.45]	era5.conv._C:5543	era5_2	19490522	19561231	C:5543	0-20000-0-41715	[104, 105, 106, 107]	identified
0	0		JACOBABAD                	28.3	68.46666666666667	56.0				41715				2.8		WMO	0-20700-0-41715	jacobabad	1.1	28.281004	68.43875899999999		41715	648.0																			[28.28, 28.28]	[68.45, 68.45]	era5.conv._C:5543	era5_2	19490522	19561231	C:5543	0-20000-0-41715	[104, 105, 106, 107]	identified
0	0															AMMA	0-20800-0-nan	jacobabad	1.1	28.281004	68.43875899999999																						[28.28, 28.28]	[68.45, 68.45]	era5.conv._C:5543	era5_2	19490522	19561231	C:5543	0-20000-0-41715	[104, 105, 106, 107]	identified
0	0															HARA	0-20111-0-nan	jacobabad	1.1	28.281004	68.43875899999999																						[28.28, 28.28]	[68.45, 68.45]	era5.conv._C:5543	era5_2	19490522	19561231	C:5543	0-20000-0-41715	[104, 105, 106, 107]	identified
