level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	inventory	WIGOS_calc	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables	kind
0	0	0-20000-0-67241	LUMBO	-15.033333333333333	40.666666666666664	11.0	Surface land meteorological station (SYNOP), RBSN(S), GOS, CLIMAT(C)	15 02 00S	040 40 00E	67241	999	999	False	9.2		OSCAR	0-20000-0-67241	mocambique	11.7	-15.034166699999998	40.7358333																						[-14.95, -14.95]	[40.67, 40.67]	era5.conv._C:4824	era5_2	19400104	19550728	C:4824	0-20000-0-67241	[104, 105, 106, 107]	identified
1	1	0-508-0-67242	LUMBO_AUTO	-15.016666666666667	40.9		Automatic weather station (AWS), Climatological station, Precipitation station, Surface land meteorological station (SYNOP), GOS, RBSN	15 01 00S	040 54 00E	67242	999	999	False	25.8		OSCAR	0-508-0-67242	mocambique	11.7	-15.034166699999998	40.7358333																						[-14.95, -14.95]	[40.67, 40.67]	era5.conv._C:4824	era5_2	19400104	19550728	C:4824	0-20000-0-67241	[104, 105, 106, 107]	identified
0	0		MOSSURIL	-14.95	40.67	15.0				04824	1939	1955	True	0.0		IGRA2	0-20300-0-04824	mocambique	11.7	-15.034166699999998	40.7358333	MZXUAE04824																					[-14.95, -14.95]	[40.67, 40.67]	era5.conv._C:4824	era5_2	19400104	19550728	C:4824	0-20000-0-67241	[104, 105, 106, 107]	identified
1	1		LUMBO	-15.03	40.67	11.0				5856A	1956	1968	True	8.9		IGRA2	0-20300-0-5856A	mocambique	11.7	-15.034166699999998	40.7358333	MZXUAE5856A																					[-14.95, -14.95]	[40.67, 40.67]	era5.conv._C:4824	era5_2	19400104	19550728	C:4824	0-20000-0-67241	[104, 105, 106, 107]	identified
0	0															WBAN	0-20500-0-nan	mocambique	11.7	-15.034166699999998	40.7358333																						[-14.95, -14.95]	[40.67, 40.67]	era5.conv._C:4824	era5_2	19400104	19550728	C:4824	0-20000-0-67241	[104, 105, 106, 107]	identified
0	0		Mossuril	-14.95	40.67	15				4824	-999-999	-999-999		0.0		CHUAN	0-20400-0-4824	mocambique	11.7	-15.034166699999998	40.7358333		-999																				[-14.95, -14.95]	[40.67, 40.67]	era5.conv._C:4824	era5_2	19400104	19550728	C:4824	0-20000-0-67241	[104, 105, 106, 107]	identified
1	1		Lumbo	-15.018	40.67	14				4832	-999-999	-999-999		7.5		CHUAN	0-20400-0-4832	mocambique	11.7	-15.034166699999998	40.7358333		-999																				[-14.95, -14.95]	[40.67, 40.67]	era5.conv._C:4824	era5_2	19400104	19550728	C:4824	0-20000-0-67241	[104, 105, 106, 107]	identified
2	2		Lumbo/Mozambique	-15.03	40.67	11				5855	195601	-999-999		8.9		CHUAN	0-20400-0-5855	mocambique	11.7	-15.034166699999998	40.7358333		-999																				[-14.95, -14.95]	[40.67, 40.67]	era5.conv._C:4824	era5_2	19400104	19550728	C:4824	0-20000-0-67241	[104, 105, 106, 107]	identified
3	3		Lumbo/Mozambique	-15.03	40.67	11				5856	195601	-999-999		8.9		CHUAN	0-20400-0-5856	mocambique	11.7	-15.034166699999998	40.7358333		-999																				[-14.95, -14.95]	[40.67, 40.67]	era5.conv._C:4824	era5_2	19400104	19550728	C:4824	0-20000-0-67241	[104, 105, 106, 107]	identified
0	0		Lumbo, Mozambique	-15.03	40.67	-999				67241				8.9		SCHROEDER	0-20600-0-67241	mocambique	11.7	-15.034166699999998	40.7358333		67241	2119.0	1976-02-01 00:00:00	1976-02-01 00:00:00																	[-14.95, -14.95]	[40.67, 40.67]	era5.conv._C:4824	era5_2	19400104	19550728	C:4824	0-20000-0-67241	[104, 105, 106, 107]	identified
0	0		LUMBO                    	-15.033333333333331	40.66666666666666	-999.0				67241				9.2		WMO	0-20700-0-67241	mocambique	11.7	-15.034166699999998	40.7358333		67241	347.0																			[-14.95, -14.95]	[40.67, 40.67]	era5.conv._C:4824	era5_2	19400104	19550728	C:4824	0-20000-0-67241	[104, 105, 106, 107]	identified
0	0															AMMA	0-20800-0-nan	mocambique	11.7	-15.034166699999998	40.7358333																						[-14.95, -14.95]	[40.67, 40.67]	era5.conv._C:4824	era5_2	19400104	19550728	C:4824	0-20000-0-67241	[104, 105, 106, 107]	identified
0	0															HARA	0-20111-0-nan	mocambique	11.7	-15.034166699999998	40.7358333																						[-14.95, -14.95]	[40.67, 40.67]	era5.conv._C:4824	era5_2	19400104	19550728	C:4824	0-20000-0-67241	[104, 105, 106, 107]	identified
