	Unnamed: 0	press	hum	temp	datetime	sensor
887196	0	423	72.49	299.15	2005-02-25 05:04:54+00:00	Vaisala
887201	2	432	69.28	298.71	2005-02-25 05:04:54+00:00	Vaisala
887206	5	445	68.43	298.0	2005-02-25 05:04:54+00:00	Vaisala
887211	7	453	70.27	297.91	2005-02-25 05:04:54+00:00	Vaisala
887216	10	466	73.11	297.8	2005-02-25 05:04:54+00:00	Vaisala
887221	12	475	74.53	297.71	2005-02-25 05:04:54+00:00	Vaisala
887226	15	488	75.38	297.58	2005-02-25 05:04:54+00:00	Vaisala
887231	17	496	75.47	297.49	2005-02-25 05:04:54+00:00	Vaisala
887236	20	509	76.13	297.4	2005-02-25 05:04:54+00:00	Vaisala
887241	22	518	76.42	297.34	2005-02-25 05:04:54+00:00	Vaisala
887246	25	531	76.94	297.22	2005-02-25 05:04:54+00:00	Vaisala
887251	27	539	76.99	297.22	2005-02-25 05:04:54+00:00	Vaisala
887256	30	552	77.46	297.08	2005-02-25 05:04:54+00:00	Vaisala
887261	32	561	78.36	296.91	2005-02-25 05:04:54+00:00	Vaisala
887266	35	574	78.69	296.84	2005-02-25 05:04:54+00:00	Vaisala
887271	37	582	78.92	296.76	2005-02-25 05:04:54+00:00	Vaisala
887276	40	595	79.63	296.61	2005-02-25 05:04:54+00:00	Vaisala
887281	42	604	79.73	296.57	2005-02-25 05:04:54+00:00	Vaisala
887286	45	617	80.06	296.48	2005-02-25 05:04:54+00:00	Vaisala
887291	47	625	80.67	296.38	2005-02-25 05:04:54+00:00	Vaisala
887296	50	638	81.0	296.2	2005-02-25 05:04:54+00:00	Vaisala
887301	52	647	81.76	296.16	2005-02-25 05:04:54+00:00	Vaisala
887306	55	660	82.33	296.02	2005-02-25 05:04:54+00:00	Vaisala
887311	57	668	82.94	295.93	2005-02-25 05:04:54+00:00	Vaisala
887316	60	681	82.99	295.83	2005-02-25 05:04:54+00:00	Vaisala
887321	62	690	83.32	295.78	2005-02-25 05:04:54+00:00	Vaisala
887326	65	703	83.51	295.61	2005-02-25 05:04:54+00:00	Vaisala
887331	67	711	82.94	295.51	2005-02-25 05:04:54+00:00	Vaisala
887336	70	724	83.41	295.44	2005-02-25 05:04:54+00:00	Vaisala
887341	72	733	84.08	295.34	2005-02-25 05:04:54+00:00	Vaisala
887346	75	746	85.64	295.25	2005-02-25 05:04:54+00:00	Vaisala
887351	77	754	85.97	295.1	2005-02-25 05:04:54+00:00	Vaisala
887356	80	767	85.4	295.02	2005-02-25 05:04:54+00:00	Vaisala
887361	82	776	84.64	295.0	2005-02-25 05:04:54+00:00	Vaisala
887366	85	789	83.93	294.84	2005-02-25 05:04:54+00:00	Vaisala
887371	87	797	83.93	294.78	2005-02-25 05:04:54+00:00	Vaisala
887376	90	810	84.5	294.68	2005-02-25 05:04:54+00:00	Vaisala
887381	92	819	85.02	294.6	2005-02-25 05:04:54+00:00	Vaisala
887386	95	832	85.45	294.47	2005-02-25 05:04:54+00:00	Vaisala
887391	97	840	86.77	294.38	2005-02-25 05:04:54+00:00	Vaisala
887396	100	853	87.34	294.2	2005-02-25 05:04:54+00:00	Vaisala
887401	102	862	87.91	294.13	2005-02-25 05:04:54+00:00	Vaisala
887406	105	875	88.57	293.99	2005-02-25 05:04:54+00:00	Vaisala
887411	107	883	88.95	293.92	2005-02-25 05:04:54+00:00	Vaisala
887416	110	896	88.99	293.78	2005-02-25 05:04:54+00:00	Vaisala
887421	112	905	89.56	293.72	2005-02-25 05:04:54+00:00	Vaisala
