	Unnamed: 0	press	hum	temp	datetime	sensor
829592	0	424	75.37	299.56	2005-02-24 05:03:32+00:00	Vaisala
829597	2	433	75.26	299.5	2005-02-24 05:03:32+00:00	Vaisala
829602	5	446	72.21	298.85	2005-02-24 05:03:32+00:00	Vaisala
829607	7	454	70.26	298.7	2005-02-24 05:03:32+00:00	Vaisala
829612	10	467	70.16	298.43	2005-02-24 05:03:32+00:00	Vaisala
829617	12	476	70.63	298.32	2005-02-24 05:03:32+00:00	Vaisala
829622	15	489	72.68	298.1	2005-02-24 05:03:32+00:00	Vaisala
829627	17	498	72.95	298.03	2005-02-24 05:03:32+00:00	Vaisala
829632	20	511	73.11	297.93	2005-02-24 05:03:32+00:00	Vaisala
829637	22	519	73.32	297.84	2005-02-24 05:03:32+00:00	Vaisala
829642	25	532	74.32	297.69	2005-02-24 05:03:32+00:00	Vaisala
829647	27	541	74.32	297.62	2005-02-24 05:03:32+00:00	Vaisala
829652	30	554	75.37	297.5	2005-02-24 05:03:32+00:00	Vaisala
829657	32	563	75.95	297.46	2005-02-24 05:03:32+00:00	Vaisala
829662	35	576	76.68	297.36	2005-02-24 05:03:32+00:00	Vaisala
829667	37	584	76.79	297.22	2005-02-24 05:03:32+00:00	Vaisala
829672	40	597	76.95	297.12	2005-02-24 05:03:32+00:00	Vaisala
829677	42	606	76.95	297.03	2005-02-24 05:03:32+00:00	Vaisala
829682	45	619	76.95	296.88	2005-02-24 05:03:32+00:00	Vaisala
829687	47	627	76.95	296.76	2005-02-24 05:03:32+00:00	Vaisala
829692	50	640	77.68	296.65	2005-02-24 05:03:32+00:00	Vaisala
829697	52	649	77.84	296.5	2005-02-24 05:03:32+00:00	Vaisala
829702	55	662	77.95	296.3	2005-02-24 05:03:32+00:00	Vaisala
829707	57	671	78.63	296.24	2005-02-24 05:03:32+00:00	Vaisala
829712	60	684	78.95	296.08	2005-02-24 05:03:32+00:00	Vaisala
829717	62	692	78.37	295.97	2005-02-24 05:03:32+00:00	Vaisala
829722	65	705	77.05	295.86	2005-02-24 05:03:32+00:00	Vaisala
829727	67	714	76.16	295.76	2005-02-24 05:03:32+00:00	Vaisala
829732	70	727	76.74	295.6	2005-02-24 05:03:32+00:00	Vaisala
829737	72	736	76.47	295.55	2005-02-24 05:03:32+00:00	Vaisala
829742	75	749	76.32	295.37	2005-02-24 05:03:32+00:00	Vaisala
829747	77	757	77.11	295.3	2005-02-24 05:03:32+00:00	Vaisala
829752	80	770	77.58	295.14	2005-02-24 05:03:32+00:00	Vaisala
