	Unnamed: 0	press	hum	temp	datetime	sensor
387978	0	427	96.94	298.75	2005-02-14 10:08:04+00:00	Vaisala
387983	2	435	96.66	298.76	2005-02-14 10:08:04+00:00	Vaisala
387988	5	448	98.49	297.16	2005-02-14 10:08:04+00:00	Vaisala
387993	7	456	98.24	297.03	2005-02-14 10:08:04+00:00	Vaisala
387998	10	469	98.27	296.77	2005-02-14 10:08:04+00:00	Vaisala
388003	12	478	98.76	296.71	2005-02-14 10:08:04+00:00	Vaisala
388008	15	490	99.65	296.64	2005-02-14 10:08:04+00:00	Vaisala
388013	17	499	99.95	296.67	2005-02-14 10:08:04+00:00	Vaisala
388018	20	512	99.95	296.6	2005-02-14 10:08:04+00:00	Vaisala
388023	22	520	99.95	296.58	2005-02-14 10:08:04+00:00	Vaisala
388028	25	533	99.95	296.5	2005-02-14 10:08:04+00:00	Vaisala
388033	27	541	99.95	296.47	2005-02-14 10:08:04+00:00	Vaisala
388038	30	554	99.95	296.4	2005-02-14 10:08:04+00:00	Vaisala
388043	32	563	99.95	296.31	2005-02-14 10:08:04+00:00	Vaisala
388048	35	575	99.95	296.23	2005-02-14 10:08:04+00:00	Vaisala
388053	37	584	99.95	296.18	2005-02-14 10:08:04+00:00	Vaisala
388058	40	596	99.95	296.07	2005-02-14 10:08:04+00:00	Vaisala
388063	42	605	99.95	295.94	2005-02-14 10:08:04+00:00	Vaisala
388068	45	618	99.95	296.05	2005-02-14 10:08:04+00:00	Vaisala
388073	47	626	99.62	296.12	2005-02-14 10:08:04+00:00	Vaisala
388078	50	639	99.37	296.37	2005-02-14 10:08:04+00:00	Vaisala
388083	52	647	98.32	296.3	2005-02-14 10:08:04+00:00	Vaisala
388088	55	660	97.96	296.2	2005-02-14 10:08:04+00:00	Vaisala
388093	57	669	97.96	296.15	2005-02-14 10:08:04+00:00	Vaisala
388098	60	681	97.6	296.1	2005-02-14 10:08:04+00:00	Vaisala
388103	62	690	97.63	296.11	2005-02-14 10:08:04+00:00	Vaisala
388108	65	703	96.52	296.23	2005-02-14 10:08:04+00:00	Vaisala
388113	67	711	96.14	296.15	2005-02-14 10:08:04+00:00	Vaisala
388118	70	724	96.44	295.95	2005-02-14 10:08:04+00:00	Vaisala
388123	72	732	96.99	295.84	2005-02-14 10:08:04+00:00	Vaisala
388128	75	745	97.52	295.59	2005-02-14 10:08:04+00:00	Vaisala
388133	77	753	98.96	295.42	2005-02-14 10:08:04+00:00	Vaisala
388138	80	766	99.95	295.29	2005-02-14 10:08:04+00:00	Vaisala
388143	82	775	99.95	295.26	2005-02-14 10:08:04+00:00	Vaisala
