	Unnamed: 0	press	hum	temp	datetime	sensor
698178	0	431	61.92	299.56	2005-02-21 10:00:42+00:00	Vaisala
698183	2	439	62.07	299.99	2005-02-21 10:00:42+00:00	Vaisala
698188	5	451	65.08	298.39	2005-02-21 10:00:42+00:00	Vaisala
698193	7	459	66.32	298.34	2005-02-21 10:00:42+00:00	Vaisala
698198	10	471	68.74	298.2	2005-02-21 10:00:42+00:00	Vaisala
698203	12	479	69.43	298.09	2005-02-21 10:00:42+00:00	Vaisala
698208	15	491	71.01	297.86	2005-02-21 10:00:42+00:00	Vaisala
698213	17	499	71.5	297.78	2005-02-21 10:00:42+00:00	Vaisala
698218	20	511	72.34	297.62	2005-02-21 10:00:42+00:00	Vaisala
698223	22	519	72.94	297.58	2005-02-21 10:00:42+00:00	Vaisala
698228	25	531	73.33	297.45	2005-02-21 10:00:42+00:00	Vaisala
698233	27	539	73.78	297.39	2005-02-21 10:00:42+00:00	Vaisala
698238	30	551	73.97	297.29	2005-02-21 10:00:42+00:00	Vaisala
698243	32	559	74.72	297.18	2005-02-21 10:00:42+00:00	Vaisala
698248	35	571	75.06	297.17	2005-02-21 10:00:42+00:00	Vaisala
698253	37	579	75.06	297.07	2005-02-21 10:00:42+00:00	Vaisala
698258	40	591	75.06	296.99	2005-02-21 10:00:42+00:00	Vaisala
698263	42	599	75.41	296.88	2005-02-21 10:00:42+00:00	Vaisala
698268	45	611	75.7	296.75	2005-02-21 10:00:42+00:00	Vaisala
698273	47	619	76.0	296.71	2005-02-21 10:00:42+00:00	Vaisala
698278	50	631	76.34	296.64	2005-02-21 10:00:42+00:00	Vaisala
698283	52	639	76.94	296.59	2005-02-21 10:00:42+00:00	Vaisala
698288	55	651	76.94	296.5	2005-02-21 10:00:42+00:00	Vaisala
698293	57	659	76.94	296.43	2005-02-21 10:00:42+00:00	Vaisala
698298	60	671	76.99	296.33	2005-02-21 10:00:42+00:00	Vaisala
698303	62	679	77.53	296.23	2005-02-21 10:00:42+00:00	Vaisala
698308	65	691	77.97	296.09	2005-02-21 10:00:42+00:00	Vaisala
698313	67	699	77.97	295.95	2005-02-21 10:00:42+00:00	Vaisala
698318	70	711	77.97	295.79	2005-02-21 10:00:42+00:00	Vaisala
698323	72	719	77.97	295.67	2005-02-21 10:00:42+00:00	Vaisala
698328	75	731	77.97	295.47	2005-02-21 10:00:42+00:00	Vaisala
698333	77	739	78.19	295.34	2005-02-21 10:00:42+00:00	Vaisala
698338	80	751	78.91	295.23	2005-02-21 10:00:42+00:00	Vaisala
698343	82	759	78.37	295.15	2005-02-21 10:00:42+00:00	Vaisala
698348	85	771	77.97	295.01	2005-02-21 10:00:42+00:00	Vaisala
698353	87	779	78.47	294.91	2005-02-21 10:00:42+00:00	Vaisala
698358	90	791	79.11	294.82	2005-02-21 10:00:42+00:00	Vaisala
698363	92	799	79.6	294.76	2005-02-21 10:00:42+00:00	Vaisala
698368	95	811	80.44	294.64	2005-02-21 10:00:42+00:00	Vaisala
698373	97	819	80.89	294.57	2005-02-21 10:00:42+00:00	Vaisala
698378	100	831	80.94	294.46	2005-02-21 10:00:42+00:00	Vaisala
698383	102	839	80.94	294.39	2005-02-21 10:00:42+00:00	Vaisala
698388	105	851	80.94	294.34	2005-02-21 10:00:42+00:00	Vaisala
698393	107	859	80.81	294.3	2005-02-21 10:00:42+00:00	Vaisala
698398	110	871	80.35	294.23	2005-02-21 10:00:42+00:00	Vaisala
698403	112	879	78.96	294.23	2005-02-21 10:00:42+00:00	Vaisala
698408	115	891	77.63	294.23	2005-02-21 10:00:42+00:00	Vaisala
698413	117	899	76.99	294.18	2005-02-21 10:00:42+00:00	Vaisala
698418	120	911	77.68	294.1	2005-02-21 10:00:42+00:00	Vaisala
698423	122	919	77.78	293.97	2005-02-21 10:00:42+00:00	Vaisala
698428	125	931	77.97	293.87	2005-02-21 10:00:42+00:00	Vaisala
698433	127	939	78.62	293.75	2005-02-21 10:00:42+00:00	Vaisala
