	Unnamed: 0	press	hum	temp	datetime	sensor
58434	0	428	80.0	299.03	2005-02-08 10:00:56+00:00	Vaisala
58435	0	428	80.0	299.03	2005-02-08 10:00:56+00:00	Vaisala
58436	1	432	82.39	297.64	2005-02-08 10:00:56+00:00	Vaisala
58437	1	432	82.39	297.64	2005-02-08 10:00:56+00:00	Vaisala
58438	2	437	79.98	299.38	2005-02-08 10:00:56+00:00	Vaisala
58439	2	437	79.98	299.38	2005-02-08 10:00:56+00:00	Vaisala
58440	3	441	82.51	298.24	2005-02-08 10:00:56+00:00	Vaisala
58441	3	441	82.51	298.24	2005-02-08 10:00:56+00:00	Vaisala
58442	4	445	85.83	297.34	2005-02-08 10:00:56+00:00	Vaisala
58443	4	445	85.83	297.34	2005-02-08 10:00:56+00:00	Vaisala
58444	5	449	88.87	297.01	2005-02-08 10:00:56+00:00	Vaisala
58445	5	449	88.87	297.01	2005-02-08 10:00:56+00:00	Vaisala
58446	6	454	90.47	296.91	2005-02-08 10:00:56+00:00	Vaisala
58447	6	454	90.47	296.91	2005-02-08 10:00:56+00:00	Vaisala
58448	7	458	90.98	296.85	2005-02-08 10:00:56+00:00	Vaisala
58449	7	458	90.98	296.85	2005-02-08 10:00:56+00:00	Vaisala
58450	8	462	90.98	296.84	2005-02-08 10:00:56+00:00	Vaisala
58451	8	462	90.98	296.84	2005-02-08 10:00:56+00:00	Vaisala
58452	9	466	90.99	296.75	2005-02-08 10:00:56+00:00	Vaisala
58453	9	466	90.99	296.75	2005-02-08 10:00:56+00:00	Vaisala
58454	10	470	91.54	296.69	2005-02-08 10:00:56+00:00	Vaisala
58455	10	470	91.54	296.69	2005-02-08 10:00:56+00:00	Vaisala
58456	11	475	91.5	296.66	2005-02-08 10:00:56+00:00	Vaisala
58457	11	475	91.5	296.66	2005-02-08 10:00:56+00:00	Vaisala
58458	12	479	91.3	296.59	2005-02-08 10:00:56+00:00	Vaisala
58459	12	479	91.3	296.59	2005-02-08 10:00:56+00:00	Vaisala
58460	13	483	91.79	296.5	2005-02-08 10:00:56+00:00	Vaisala
58461	13	483	91.79	296.5	2005-02-08 10:00:56+00:00	Vaisala
58462	14	487	92.15	296.49	2005-02-08 10:00:56+00:00	Vaisala
58463	14	487	92.15	296.49	2005-02-08 10:00:56+00:00	Vaisala
58464	15	492	92.6	296.47	2005-02-08 10:00:56+00:00	Vaisala
58465	15	492	92.6	296.47	2005-02-08 10:00:56+00:00	Vaisala
58466	16	496	92.17	296.41	2005-02-08 10:00:56+00:00	Vaisala
58467	16	496	92.17	296.41	2005-02-08 10:00:56+00:00	Vaisala
58468	17	500	92.58	296.38	2005-02-08 10:00:56+00:00	Vaisala
58469	17	500	92.58	296.38	2005-02-08 10:00:56+00:00	Vaisala
58470	18	504	92.72	296.31	2005-02-08 10:00:56+00:00	Vaisala
58471	18	504	92.72	296.31	2005-02-08 10:00:56+00:00	Vaisala
58472	19	509	92.99	296.25	2005-02-08 10:00:56+00:00	Vaisala
58473	19	509	92.99	296.25	2005-02-08 10:00:56+00:00	Vaisala
58474	20	513	92.99	296.26	2005-02-08 10:00:56+00:00	Vaisala
58475	20	513	92.99	296.26	2005-02-08 10:00:56+00:00	Vaisala
58476	21	517	92.99	296.21	2005-02-08 10:00:56+00:00	Vaisala
58477	21	517	92.99	296.21	2005-02-08 10:00:56+00:00	Vaisala
58478	22	521	92.99	296.15	2005-02-08 10:00:56+00:00	Vaisala
58479	22	521	92.99	296.15	2005-02-08 10:00:56+00:00	Vaisala
58480	23	526	92.99	296.09	2005-02-08 10:00:56+00:00	Vaisala
58481	23	526	92.99	296.09	2005-02-08 10:00:56+00:00	Vaisala
58482	24	530	92.99	296.05	2005-02-08 10:00:56+00:00	Vaisala
58483	24	530	92.99	296.05	2005-02-08 10:00:56+00:00	Vaisala
58484	25	534	92.99	296.05	2005-02-08 10:00:56+00:00	Vaisala
58485	25	534	92.99	296.05	2005-02-08 10:00:56+00:00	Vaisala
58486	26	538	93.01	295.96	2005-02-08 10:00:56+00:00	Vaisala
58487	26	538	93.01	295.96	2005-02-08 10:00:56+00:00	Vaisala
58488	27	542	93.16	295.88	2005-02-08 10:00:56+00:00	Vaisala
58489	27	542	93.16	295.88	2005-02-08 10:00:56+00:00	Vaisala
58490	28	547	93.18	295.88	2005-02-08 10:00:56+00:00	Vaisala
58491	28	547	93.18	295.88	2005-02-08 10:00:56+00:00	Vaisala
58492	29	551	93.2	295.8	2005-02-08 10:00:56+00:00	Vaisala
58493	29	551	93.2	295.8	2005-02-08 10:00:56+00:00	Vaisala
58494	30	555	93.39	295.79	2005-02-08 10:00:56+00:00	Vaisala
58495	30	555	93.39	295.79	2005-02-08 10:00:56+00:00	Vaisala
58496	31	559	93.72	295.74	2005-02-08 10:00:56+00:00	Vaisala
58497	31	559	93.72	295.74	2005-02-08 10:00:56+00:00	Vaisala
58498	32	564	94.01	295.65	2005-02-08 10:00:56+00:00	Vaisala
58499	32	564	94.01	295.65	2005-02-08 10:00:56+00:00	Vaisala
58500	33	568	94.11	295.67	2005-02-08 10:00:56+00:00	Vaisala
58501	33	568	94.11	295.67	2005-02-08 10:00:56+00:00	Vaisala
58502	34	572	94.17	295.62	2005-02-08 10:00:56+00:00	Vaisala
58503	34	572	94.17	295.62	2005-02-08 10:00:56+00:00	Vaisala
58504	35	576	94.26	295.58	2005-02-08 10:00:56+00:00	Vaisala
58505	35	576	94.26	295.58	2005-02-08 10:00:56+00:00	Vaisala
58506	36	581	94.34	295.5	2005-02-08 10:00:56+00:00	Vaisala
58507	36	581	94.34	295.5	2005-02-08 10:00:56+00:00	Vaisala
58508	37	585	94.63	295.45	2005-02-08 10:00:56+00:00	Vaisala
58509	37	585	94.63	295.45	2005-02-08 10:00:56+00:00	Vaisala
58510	38	589	94.98	295.47	2005-02-08 10:00:56+00:00	Vaisala
58511	38	589	94.98	295.47	2005-02-08 10:00:56+00:00	Vaisala
58512	39	593	95.0	295.41	2005-02-08 10:00:56+00:00	Vaisala
58513	39	593	95.0	295.41	2005-02-08 10:00:56+00:00	Vaisala
58514	40	597	95.25	295.35	2005-02-08 10:00:56+00:00	Vaisala
58515	40	597	95.25	295.35	2005-02-08 10:00:56+00:00	Vaisala
58516	41	602	95.54	295.3	2005-02-08 10:00:56+00:00	Vaisala
58517	41	602	95.54	295.3	2005-02-08 10:00:56+00:00	Vaisala
58518	42	606	95.29	295.29	2005-02-08 10:00:56+00:00	Vaisala
58519	42	606	95.29	295.29	2005-02-08 10:00:56+00:00	Vaisala
58520	43	610	95.69	295.26	2005-02-08 10:00:56+00:00	Vaisala
58521	43	610	95.69	295.26	2005-02-08 10:00:56+00:00	Vaisala
58522	44	614	96.02	295.21	2005-02-08 10:00:56+00:00	Vaisala
58523	44	614	96.02	295.21	2005-02-08 10:00:56+00:00	Vaisala
58524	45	619	95.79	295.2	2005-02-08 10:00:56+00:00	Vaisala
58525	45	619	95.79	295.2	2005-02-08 10:00:56+00:00	Vaisala
58526	46	623	95.6	295.12	2005-02-08 10:00:56+00:00	Vaisala
58527	46	623	95.6	295.12	2005-02-08 10:00:56+00:00	Vaisala
58528	47	627	95.54	295.09	2005-02-08 10:00:56+00:00	Vaisala
58529	47	627	95.54	295.09	2005-02-08 10:00:56+00:00	Vaisala
