	Unnamed: 0	press	hum	temp	datetime	sensor
44146	0	428	91.75	296.83	2005-02-08 05:13:16+00:00	Vaisala
44151	2	437	91.65	297.15	2005-02-08 05:13:16+00:00	Vaisala
44156	5	450	92.97	296.28	2005-02-08 05:13:16+00:00	Vaisala
44161	7	459	92.97	296.16	2005-02-08 05:13:16+00:00	Vaisala
44166	10	472	93.66	295.98	2005-02-08 05:13:16+00:00	Vaisala
44171	12	480	93.46	295.86	2005-02-08 05:13:16+00:00	Vaisala
44176	15	493	94.39	295.76	2005-02-08 05:13:16+00:00	Vaisala
44181	17	502	94.49	295.69	2005-02-08 05:13:16+00:00	Vaisala
44186	20	515	95.08	295.54	2005-02-08 05:13:16+00:00	Vaisala
44191	22	524	95.52	295.45	2005-02-08 05:13:16+00:00	Vaisala
44196	25	537	95.96	295.34	2005-02-08 05:13:16+00:00	Vaisala
44201	27	545	96.0	295.29	2005-02-08 05:13:16+00:00	Vaisala
44206	30	558	96.4	295.09	2005-02-08 05:13:16+00:00	Vaisala
44211	32	567	96.98	295.03	2005-02-08 05:13:16+00:00	Vaisala
44216	35	580	97.67	294.9	2005-02-08 05:13:16+00:00	Vaisala
44221	37	589	97.62	294.86	2005-02-08 05:13:16+00:00	Vaisala
44226	40	601	97.96	294.69	2005-02-08 05:13:16+00:00	Vaisala
44231	42	610	97.96	294.63	2005-02-08 05:13:16+00:00	Vaisala
44236	45	623	97.37	294.53	2005-02-08 05:13:16+00:00	Vaisala
44241	47	632	97.52	294.53	2005-02-08 05:13:16+00:00	Vaisala
44246	50	645	96.98	294.53	2005-02-08 05:13:16+00:00	Vaisala
44251	52	653	96.98	294.47	2005-02-08 05:13:16+00:00	Vaisala
44256	55	666	97.62	294.35	2005-02-08 05:13:16+00:00	Vaisala
44261	57	675	97.72	294.28	2005-02-08 05:13:16+00:00	Vaisala
44266	60	688	97.96	294.19	2005-02-08 05:13:16+00:00	Vaisala
44271	62	697	98.01	294.09	2005-02-08 05:13:16+00:00	Vaisala
44276	65	710	98.3	293.99	2005-02-08 05:13:16+00:00	Vaisala
44281	67	718	99.53	293.93	2005-02-08 05:13:16+00:00	Vaisala
44286	70	731	99.97	293.82	2005-02-08 05:13:16+00:00	Vaisala
44291	72	740	99.97	293.77	2005-02-08 05:13:16+00:00	Vaisala
44296	75	753	99.97	293.7	2005-02-08 05:13:16+00:00	Vaisala
44301	77	762	99.97	293.63	2005-02-08 05:13:16+00:00	Vaisala
44306	80	775	99.97	293.61	2005-02-08 05:13:16+00:00	Vaisala
44311	82	783	99.97	293.53	2005-02-08 05:13:16+00:00	Vaisala
44316	85	796	99.97	293.47	2005-02-08 05:13:16+00:00	Vaisala
44321	87	805	99.97	293.38	2005-02-08 05:13:16+00:00	Vaisala
44326	90	818	99.97	293.34	2005-02-08 05:13:16+00:00	Vaisala
44331	92	826	99.97	293.34	2005-02-08 05:13:16+00:00	Vaisala
44336	95	839	99.97	293.31	2005-02-08 05:13:16+00:00	Vaisala
44341	97	848	99.97	293.25	2005-02-08 05:13:16+00:00	Vaisala
44346	100	861	99.97	293.21	2005-02-08 05:13:16+00:00	Vaisala
44351	102	870	99.97	293.11	2005-02-08 05:13:16+00:00	Vaisala
44356	105	883	99.97	292.99	2005-02-08 05:13:16+00:00	Vaisala
44361	107	891	99.97	292.93	2005-02-08 05:13:16+00:00	Vaisala
44366	110	904	99.97	292.93	2005-02-08 05:13:16+00:00	Vaisala
44371	112	913	99.97	292.93	2005-02-08 05:13:16+00:00	Vaisala
44376	115	926	99.97	292.93	2005-02-08 05:13:16+00:00	Vaisala
44381	117	935	99.97	292.9	2005-02-08 05:13:16+00:00	Vaisala
44386	120	948	99.97	292.83	2005-02-08 05:13:16+00:00	Vaisala
44391	122	956	99.97	292.83	2005-02-08 05:13:16+00:00	Vaisala
