	Unnamed: 0	press	hum	temp	datetime	sensor
639816	0	426	94.27	296.93	2005-02-18 17:58:42+00:00	Vaisala
639821	2	431	94.26	296.97	2005-02-18 17:58:42+00:00	Vaisala
639826	5	437	95.45	296.71	2005-02-18 17:58:42+00:00	Vaisala
639831	7	442	95.9	296.63	2005-02-18 17:58:42+00:00	Vaisala
639836	10	448	96.02	296.57	2005-02-18 17:58:42+00:00	Vaisala
639841	12	453	95.55	296.55	2005-02-18 17:58:42+00:00	Vaisala
639846	15	459	95.22	296.53	2005-02-18 17:58:42+00:00	Vaisala
639851	17	464	95.05	296.48	2005-02-18 17:58:42+00:00	Vaisala
639856	20	470	94.85	296.49	2005-02-18 17:58:42+00:00	Vaisala
639861	22	475	94.62	296.51	2005-02-18 17:58:42+00:00	Vaisala
639866	25	481	93.61	296.57	2005-02-18 17:58:42+00:00	Vaisala
639871	27	486	92.84	296.6	2005-02-18 17:58:42+00:00	Vaisala
639876	30	492	91.14	296.73	2005-02-18 17:58:42+00:00	Vaisala
639881	32	497	89.78	296.8	2005-02-18 17:58:42+00:00	Vaisala
639886	35	503	88.62	296.88	2005-02-18 17:58:42+00:00	Vaisala
639891	37	508	87.85	296.92	2005-02-18 17:58:42+00:00	Vaisala
639896	40	514	86.64	296.94	2005-02-18 17:58:42+00:00	Vaisala
639901	42	519	86.13	296.89	2005-02-18 17:58:42+00:00	Vaisala
639906	45	525	86.0	296.85	2005-02-18 17:58:42+00:00	Vaisala
639911	47	530	86.0	296.83	2005-02-18 17:58:42+00:00	Vaisala
639916	50	536	86.0	296.79	2005-02-18 17:58:42+00:00	Vaisala
639921	52	541	86.25	296.75	2005-02-18 17:58:42+00:00	Vaisala
639926	55	547	86.65	296.71	2005-02-18 17:58:42+00:00	Vaisala
639931	57	551	86.96	296.69	2005-02-18 17:58:42+00:00	Vaisala
639936	60	558	86.99	296.65	2005-02-18 17:58:42+00:00	Vaisala
639941	62	562	86.99	296.65	2005-02-18 17:58:42+00:00	Vaisala
639946	65	569	86.99	296.65	2005-02-18 17:58:42+00:00	Vaisala
639951	67	573	86.99	296.65	2005-02-18 17:58:42+00:00	Vaisala
639956	70	580	86.84	296.62	2005-02-18 17:58:42+00:00	Vaisala
639961	72	584	86.43	296.59	2005-02-18 17:58:42+00:00	Vaisala
