primary_id	primary_id_scheme	record_number	secondary_id	secondary_id_scheme	station_name	station_abbreviation	alternative_name	station_crs	longitude	latitude	local_gravity	start_date	end_date	station_type	platform_type	platform_sub_type	operating_institute	operating_territory	city	contact	role	observing_frequency	reporting_time	telecommunication_method	station_automation	measuring_system_model	measuring_system_id	observed_variables	comment	optional_data	bbox_min_longitude	bbox_max_longitude	bbox_min_latitude	bbox_max_latitude	metadata_contact	metadata_contact_role	station_configuration_code
0-20000-0-1001	5	0	[]	[]	JAN MAYEN (1001-0)	[]	[]	0	-8.670000076293945	70.94999694824219	NA	1949-06-13	1979-12-31	1	0	63	NMS	[]	Akureyri	NA	NA	0	63	29	1	NA	NA	[1, 2]	NA	[]	-10.201894729548451	-7.1381054230394385	70.44999694824219	71.44999694824219	S. Schroeder	0	13
0-20000-0-10035	5	1	[]	[]	SCHLESWIG (10035-0)	[]	[]	0	9.550000190734863	54.529998779296875	NA	1954-10-01	1979-12-31	1	0	63	NMS	[]	Schleswig	NA	NA	0	63	29	1	NA	NA	[1, 2]	NA	[]	8.68834218199906	10.411658199470667	54.029998779296875	55.029998779296875	S. Schroeder	0	13
0-20000-0-10113	5	2	[]	[]	NORDERNEY	[]	[]	0	7.150000095367432	53.720001220703125	NA	1935-11-02	1938-12-31	1	0	63	NMS	[]	Norden	NA	NA	0	63	29	1	NA	NA	[1, 2]	NA	[]	6.305022696781465	7.994977493953399	53.220001220703125	54.220001220703125	S. Schroeder	0	13
0-20000-0-10147	5	3	[]	[]	HAMBURG-FUHLSBUETTEL	[]	[]	0	9.979999542236328	53.630001068115234	NA	1927-08-09	1938-12-27	1	0	63	NMS	[]	Norderstedt	NA	NA	0	63	29	1	NA	NA	[1, 2]	NA	[]	9.136825452233262	10.823173632239394	53.130001068115234	54.130001068115234	S. Schroeder	0	13
0-20000-0-10169	5	4	[]	[]	ROSTOCK (RADAR)	[]	[]	0	12.069999694824219	54.18000030517578	NA	1926-06-08	1929-06-17	1	0	63	NMS	[]	Rostock	NA	NA	0	63	29	1	NA	NA	[1, 2]	NA	[]	11.21565043727396	12.924348952374478	53.68000030517578	54.68000030517578	S. Schroeder	0	13
0-20000-0-10184	5	5	[]	[]	GREIFSWALD	[]	[]	0	13.399999618530273	54.099998474121094	NA	1950-01-01	1966-11-30	1	0	63	NMS	[]	Greifswald	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2]	NA	[]	12.547299152927954	14.252700084132593	53.599998474121094	54.599998474121094	S. Schroeder	0	13
0-20000-0-1028	5	6	[]	[]	BJORNOYA (1028-0)	[]	[]	0	19.020000457763672	74.5199966430664	NA	1957-01-01	1979-12-31	1	0	63	NMS	[]	Alta	NA	NA	0	63	29	1	NA	NA	[1, 2]	NA	[]	17.146654007644308	20.893346907883036	74.0199966430664	75.0199966430664	S. Schroeder	0	13
0-20000-0-1030	5	7	[]	[]	KISTEFJELL	[]	[]	0	19.020000457763672	69.69999694824219	NA	1941-05-05	1959-03-31	1	0	63	NMS	[]	Tromsø	NA	NA	0	63	29	1	NA	NA	[1, 2]	NA	[]	17.578811217805043	20.4611896977223	69.19999694824219	70.19999694824219	S. Schroeder	0	13
0-20000-0-10338	5	8	[]	[]	HANNOVER	[]	[]	0	9.699999809265137	52.470001220703125	NA	1955-07-01	1979-12-31	1	0	63	NMS	[]	Langenhagen	NA	NA	0	63	29	1	NA	NA	[1, 2]	NA	[]	8.879219931371177	10.520779687159097	51.970001220703125	52.970001220703125	S. Schroeder	0	13
0-20000-0-10384	5	9	[]	[]	BERLIN-TEMPELHOF	[]	[]	0	13.399999618530273	52.470001220703125	NA	1926-06-08	1938-12-31	1	0	63	NMS	[]	Berlin	NA	NA	0	63	29	1	NA	NA	[1, 2]	NA	[]	12.579219740636313	14.220779496424234	51.970001220703125	52.970001220703125	S. Schroeder	0	13
