	file	kind	primary_id	primary_id_scheme	record_number	secondary_id	secondary_id_scheme	station_name	station_abbreviation	alternative_name	station_crs	longitude	latitude	local_gravity	start_date	end_date	station_type	platform_type	platform_sub_type	operating_institute	operating_territory	city	contact	role	observing_frequency	reporting_time	telecommunication_method	station_automation	measuring_system_model	measuring_system_id	observed_variables	comment	optional_data	bbox_min_longitude	bbox_max_longitude	bbox_min_latitude	bbox_max_latitude	metadata_contact	metadata_contact_role
397	era5.conv._B7520	MOBILE	0-20999-0-B7520	 	398	B7520	 	 	 	 	 	nan	nan	 	198304	198304	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
398	era5.conv._UBBH	MOBILE	0-20999-0-UBBH	 	399	UBBH	 	 	 	 	 	nan	nan	 	200101	200101	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
399	era5.conv._NNFN	MOBILE	0-20999-0-NNFN	 	400	NNFN	 	 	 	 	 	nan	nan	 	199008	199008	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
400	era5.conv._508=§	MOBILE	0-20999-0-508=§	 	401	508=§	 	 	 	 	 	nan	nan	 	198901	198901	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
401	era5.conv._41216	MOBILE	0-20999-0-41216	 	402	41216	 	 	 	 	 	nan	nan	 	198811	198811	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
402	era5.conv._DL§L7	MOBILE	0-20999-0-DL§L7	 	403	DL§L7	 	 	 	 	 	nan	nan	 	200201	200201	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
403	era5.conv._B7010	MOBILE	0-20999-0-B7010	 	404	B7010	 	 	 	 	 	nan	nan	 	198304	198304	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
404	era5.conv._DFLK	MOBILE	0-20999-0-DFLK	 	405	DFLK	 	 	 	 	 	nan	nan	 	199201	200308	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
405	era5.conv._DBOK	MOBILE	0-20999-0-DBOK	 	406	DBOK	 	 	 	 	 	nan	nan	 	200202	200202	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
406	era5.conv._DB§J	MOBILE	0-20999-0-DB§J	 	407	DB§J	 	 	 	 	 	nan	nan	 	200007	200007	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
407	era5.conv._GAB3	MOBILE	0-20999-0-GAB3	 	408	GAB3	 	 	 	 	 	nan	nan	 	198909	198909	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
408	era5.conv._§IIW	MOBILE	0-20999-0-§IIW	 	409	§IIW	 	 	 	 	 	nan	nan	 	199211	199211	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
409	era5.conv._ELMM7	MOBILE	0-20999-0-ELMM7	 	410	ELMM7	 	 	 	 	 	nan	nan	 	200012	200012	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
410	era5.conv._BR§IK	MOBILE	0-20999-0-BR§IK	 	411	BR§IK	 	 	 	 	 	nan	nan	 	200707	200707	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
411	era5.conv._VQBV	MOBILE	0-20999-0-VQBV	 	412	VQBV	 	 	 	 	 	nan	nan	 	199105	199105	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
412	era5.conv._CIX	MOBILE	0-20999-0-CIX	 	413	CIX	 	 	 	 	 	nan	nan	 	200211	200211	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
413	era5.conv._FNO5	MOBILE	0-20999-0-FNO5	 	414	FNO5	 	 	 	 	 	nan	nan	 	200203	200203	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
414	era5.conv._FJOU	MOBILE	0-20999-0-FJOU	 	415	FJOU	 	 	 	 	 	nan	nan	 	199209	199209	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
415	era5.conv._D§DK	MOBILE	0-20999-0-D§DK	 	416	D§DK	 	 	 	 	 	nan	nan	 	200404	200404	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
416	era5.conv._FNRW	MOBILE	0-20999-0-FNRW	 	417	FNRW	 	 	 	 	 	nan	nan	 	199408	199408	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
417	era5.conv._CPIM	MOBILE	0-20999-0-CPIM	 	418	CPIM	 	 	 	 	 	nan	nan	 	198502	198502	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
418	era5.conv._B7871	MOBILE	0-20999-0-B7871	 	419	B7871	 	 	 	 	 	nan	nan	 	198307	198307	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
419	era5.conv._UWOC	MOBILE	0-20999-0-UWOC	 	420	UWOC	 	 	 	 	 	nan	nan	 	198610	198610	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
420	era5.conv._30115	MOBILE	0-20999-0-30115	 	421	30115	 	 	 	 	 	nan	nan	 	199112	199112	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
421	era5.conv._RECC	MOBILE	0-20999-0-RECC	 	422	RECC	 	 	 	 	 	nan	nan	 	198306	198306	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
422	era5.conv._40608	MOBILE	0-20999-0-40608	 	423	40608	 	 	 	 	 	nan	nan	 	198811	198811	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
423	era5.conv._EREH	MOBILE	0-20999-0-EREH	 	424	EREH	 	 	 	 	 	nan	nan	 	197901	199104	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
424	era5.conv._GAB2	MOBILE	0-20999-0-GAB2	 	425	GAB2	 	 	 	 	 	nan	nan	 	198909	198909	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
425	era5.conv._CBUL	MOBILE	0-20999-0-CBUL	 	426	CBUL	 	 	 	 	 	nan	nan	 	198607	198607	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
426	era5.conv._E§ML7	MOBILE	0-20999-0-E§ML7	 	427	E§ML7	 	 	 	 	 	nan	nan	 	200201	200201	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
427	era5.conv._UUP?	MOBILE	0-20999-0-UUP?	 	428	UUP?	 	 	 	 	 	nan	nan	 	198410	198410	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
428	era5.conv._512=§	MOBILE	0-20999-0-512=§	 	429	512=§	 	 	 	 	 	nan	nan	 	198901	198901	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
429	era5.conv._FJPH	MOBILE	0-20999-0-FJPH	 	430	FJPH	 	 	 	 	 	nan	nan	 	198901	200207	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
430	era5.conv._JIAK	MOBILE	0-20999-0-JIAK	 	431	JIAK	 	 	 	 	 	nan	nan	 	198205	198205	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
431	era5.conv._FFMU	MOBILE	0-20999-0-FFMU	 	432	FFMU	 	 	 	 	 	nan	nan	 	199408	199408	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
432	era5.conv._GNOR	MOBILE	0-20999-0-GNOR	 	433	GNOR	 	 	 	 	 	nan	nan	 	200201	200201	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
433	era5.conv._UPWI	MOBILE	0-20999-0-UPWI	 	434	UPWI	 	 	 	 	 	nan	nan	 	198301	198301	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
434	era5.conv._VUUC	MOBILE	0-20999-0-VUUC	 	435	VUUC	 	 	 	 	 	nan	nan	 	198512	198512	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
435	era5.conv._FNKR	MOBILE	0-20999-0-FNKR	 	436	FNKR	 	 	 	 	 	nan	nan	 	199203	199203	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
436	era5.conv._DRLK	MOBILE	0-20999-0-DRLK	 	437	DRLK	 	 	 	 	 	nan	nan	 	200308	200308	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
437	era5.conv._SHIPA	MOBILE	0-20999-0-SHIPA	 	438	SHIPA	 	 	 	 	 	nan	nan	 	199107	199406	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
438	era5.conv._VLJR	MOBILE	0-20999-0-VLJR	 	439	VLJR	 	 	 	 	 	nan	nan	 	198510	198510	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
439	era5.conv._FXXX	MOBILE	0-20999-0-FXXX	 	440	FXXX	 	 	 	 	 	nan	nan	 	198802	200203	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
440	era5.conv._40800	MOBILE	0-20999-0-40800	 	441	40800	 	 	 	 	 	nan	nan	 	199101	199308	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
441	era5.conv._ULQT	MOBILE	0-20999-0-ULQT	 	442	ULQT	 	 	 	 	 	nan	nan	 	198809	198809	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
442	era5.conv._UWZC	MOBILE	0-20999-0-UWZC	 	443	UWZC	 	 	 	 	 	nan	nan	 	198512	198512	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
443	era5.conv._FN§U	MOBILE	0-20999-0-FN§U	 	444	FN§U	 	 	 	 	 	nan	nan	 	200209	200209	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
444	era5.conv._EHWA	MOBILE	0-20999-0-EHWA	 	445	EHWA	 	 	 	 	 	nan	nan	 	199708	199708	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
445	era5.conv._505=§	MOBILE	0-20999-0-505=§	 	446	505=§	 	 	 	 	 	nan	nan	 	198901	198901	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
446	era5.conv._WB18	MOBILE	0-20999-0-WB18	 	447	WB18	 	 	 	 	 	nan	nan	 	198111	198112	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
447	era5.conv._DB§§	MOBILE	0-20999-0-DB§§	 	448	DB§§	 	 	 	 	 	nan	nan	 	200105	200105	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
448	era5.conv._B6981	MOBILE	0-20999-0-B6981	 	449	B6981	 	 	 	 	 	nan	nan	 	198308	198308	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
449	era5.conv._YQPM	MOBILE	0-20999-0-YQPM	 	450	YQPM	 	 	 	 	 	nan	nan	 	198505	198505	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
450	era5.conv._V2G§	MOBILE	0-20999-0-V2G§	 	451	V2G§	 	 	 	 	 	nan	nan	 	199505	199505	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
451	era5.conv._ELM§7	MOBILE	0-20999-0-ELM§7	 	452	ELM§7	 	 	 	 	 	nan	nan	 	199907	200201	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
452	era5.conv._005=§	MOBILE	0-20999-0-005=§	 	453	005=§	 	 	 	 	 	nan	nan	 	198901	198901	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
453	era5.conv._ERER	MOBILE	0-20999-0-ERER	 	454	ERER	 	 	 	 	 	nan	nan	 	198605	198605	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
454	era5.conv._S3539	MOBILE	0-20999-0-S3539	 	455	S3539	 	 	 	 	 	nan	nan	 	200709	200712	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
455	era5.conv._FFOR	MOBILE	0-20999-0-FFOR	 	456	FFOR	 	 	 	 	 	nan	nan	 	200201	200201	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
456	era5.conv._90NI	MOBILE	0-20999-0-90NI	 	457	90NI	 	 	 	 	 	nan	nan	 	198811	198811	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
457	era5.conv._DFBH	MOBILE	0-20999-0-DFBH	 	458	DFBH	 	 	 	 	 	nan	nan	 	200009	200009	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
458	era5.conv._016=§	MOBILE	0-20999-0-016=§	 	459	016=§	 	 	 	 	 	nan	nan	 	198901	198901	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
459	era5.conv._DBBI	MOBILE	0-20999-0-DBBI	 	460	DBBI	 	 	 	 	 	nan	nan	 	200009	200009	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
460	era5.conv._96073	MOBILE	0-20999-0-96073	 	461	96073	 	 	 	 	 	nan	nan	 	198405	198405	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
461	era5.conv._UUBY	MOBILE	0-20999-0-UUBY	 	462	UUBY	 	 	 	 	 	nan	nan	 	199108	199108	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
462	era5.conv._FNOQ	MOBILE	0-20999-0-FNOQ	 	463	FNOQ	 	 	 	 	 	nan	nan	 	200211	200211	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
463	era5.conv._DESE	MOBILE	0-20999-0-DESE	 	464	DESE	 	 	 	 	 	nan	nan	 	199303	199303	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
464	era5.conv._AF69	MOBILE	0-20999-0-AF69	 	465	AF69	 	 	 	 	 	nan	nan	 	198310	198310	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
465	era5.conv._JBBA	MOBILE	0-20999-0-JBBA	 	466	JBBA	 	 	 	 	 	nan	nan	 	198508	198508	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
466	era5.conv._UMQS	MOBILE	0-20999-0-UMQS	 	467	UMQS	 	 	 	 	 	nan	nan	 	198603	198805	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
467	era5.conv._DGLK	MOBILE	0-20999-0-DGLK	 	468	DGLK	 	 	 	 	 	nan	nan	 	200303	200303	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
468	era5.conv._UEVX	MOBILE	0-20999-0-UEVX	 	469	UEVX	 	 	 	 	 	nan	nan	 	198511	198809	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
469	era5.conv._B1511	MOBILE	0-20999-0-B1511	 	470	B1511	 	 	 	 	 	nan	nan	 	198306	198306	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
470	era5.conv._B0010	MOBILE	0-20999-0-B0010	 	471	B0010	 	 	 	 	 	nan	nan	 	198402	198403	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
471	era5.conv._11000	MOBILE	0-20999-0-11000	 	472	11000	 	 	 	 	 	nan	nan	 	199408	199408	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
472	era5.conv._DGSI	MOBILE	0-20999-0-DGSI	 	473	DGSI	 	 	 	 	 	nan	nan	 	199301	199301	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
473	era5.conv._FNOP	MOBILE	0-20999-0-FNOP	 	474	FNOP	 	 	 	 	 	nan	nan	 	200201	200203	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
474	era5.conv._B0501	MOBILE	0-20999-0-B0501	 	475	B0501	 	 	 	 	 	nan	nan	 	198204	198204	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
475	era5.conv._40940	MOBILE	0-20999-0-40940	 	476	40940	 	 	 	 	 	nan	nan	 	197908	197908	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
476	era5.conv._CKPB	MOBILE	0-20999-0-CKPB	 	477	CKPB	 	 	 	 	 	nan	nan	 	198809	198809	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
477	era5.conv._DNOU	MOBILE	0-20999-0-DNOU	 	478	DNOU	 	 	 	 	 	nan	nan	 	200010	200010	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
478	era5.conv._TTCC	MOBILE	0-20999-0-TTCC	 	479	TTCC	 	 	 	 	 	nan	nan	 	199012	199012	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
479	era5.conv._UUDD	MOBILE	0-20999-0-UUDD	 	480	UUDD	 	 	 	 	 	nan	nan	 	198306	198812	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
480	era5.conv._63125	MOBILE	0-20999-0-63125	 	481	63125	 	 	 	 	 	nan	nan	 	198408	198408	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
481	era5.conv._UKVX	MOBILE	0-20999-0-UKVX	 	482	UKVX	 	 	 	 	 	nan	nan	 	198507	198810	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
482	era5.conv._NIEG	MOBILE	0-20999-0-NIEG	 	483	NIEG	 	 	 	 	 	nan	nan	 	198605	199310	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
483	era5.conv._DBDK	MOBILE	0-20999-0-DBDK	 	484	DBDK	 	 	 	 	 	nan	nan	 	200209	200301	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
484	era5.conv._GDKF	MOBILE	0-20999-0-GDKF	 	485	GDKF	 	 	 	 	 	nan	nan	 	199110	199110	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
485	era5.conv._EHOE	MOBILE	0-20999-0-EHOE	 	486	EHOE	 	 	 	 	 	nan	nan	 	200012	200012	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
486	era5.conv._RJS72	MOBILE	0-20999-0-RJS72	 	487	RJS72	 	 	 	 	 	nan	nan	 	199406	199406	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
487	era5.conv._516=§	MOBILE	0-20999-0-516=§	 	488	516=§	 	 	 	 	 	nan	nan	 	198901	198901	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
488	era5.conv._GAB4	MOBILE	0-20999-0-GAB4	 	489	GAB4	 	 	 	 	 	nan	nan	 	198909	198909	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
489	era5.conv._REHU	MOBILE	0-20999-0-REHU	 	490	REHU	 	 	 	 	 	nan	nan	 	199302	199302	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
490	era5.conv._DavaoAi	MOBILE	0-20999-0-DavaoAi	 	491	DavaoAi	 	 	 	 	 	nan	nan	 	201406	201505	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
491	era5.conv._DBLO	MOBILE	0-20999-0-DBLO	 	492	DBLO	 	 	 	 	 	nan	nan	 	200308	200308	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
492	era5.conv._NMDK	MOBILE	0-20999-0-NMDK	 	493	NMDK	 	 	 	 	 	nan	nan	 	199302	199302	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
493	era5.conv._59023	MOBILE	0-20999-0-59023	 	494	59023	 	 	 	 	 	nan	nan	 	199111	199111	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
494	era5.conv._VNOU	MOBILE	0-20999-0-VNOU	 	495	VNOU	 	 	 	 	 	nan	nan	 	200208	200208	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
495	era5.conv._UUUA	MOBILE	0-20999-0-UUUA	 	496	UUUA	 	 	 	 	 	nan	nan	 	198511	199009	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
496	era5.conv._XXAA	MOBILE	0-20999-0-XXAA	 	497	XXAA	 	 	 	 	 	nan	nan	 	198411	198612	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
497	era5.conv._ERDC	MOBILE	0-20999-0-ERDC	 	498	ERDC	 	 	 	 	 	nan	nan	 	198504	198504	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
498	era5.conv._NLIM	MOBILE	0-20999-0-NLIM	 	499	NLIM	 	 	 	 	 	nan	nan	 	198403	198403	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
499	era5.conv._FLRS	MOBILE	0-20999-0-FLRS	 	500	FLRS	 	 	 	 	 	nan	nan	 	199305	199305	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
500	era5.conv._18120	MOBILE	0-20999-0-18120	 	501	18120	 	 	 	 	 	nan	nan	 	200002	200002	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
501	era5.conv._VUPUI	MOBILE	0-20999-0-VUPUI	 	502	VUPUI	 	 	 	 	 	nan	nan	 	198601	198601	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
502	era5.conv._LDQR	MOBILE	0-20999-0-LDQR	 	503	LDQR	 	 	 	 	 	nan	nan	 	199006	199006	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
503	era5.conv._ARGU	MOBILE	0-20999-0-ARGU	 	504	ARGU	 	 	 	 	 	nan	nan	 	200803	200806	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
504	era5.conv._B6790	MOBILE	0-20999-0-B6790	 	505	B6790	 	 	 	 	 	nan	nan	 	198003	198003	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
505	era5.conv._SZSAF	MOBILE	0-20999-0-SZSAF	 	506	SZSAF	 	 	 	 	 	nan	nan	 	199202	199202	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
506	era5.conv._VBV3	MOBILE	0-20999-0-VBV3	 	507	VBV3	 	 	 	 	 	nan	nan	 	199201	199201	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
507	era5.conv._B4800	MOBILE	0-20999-0-B4800	 	508	B4800	 	 	 	 	 	nan	nan	 	198210	198210	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
508	era5.conv._GAB1	MOBILE	0-20999-0-GAB1	 	509	GAB1	 	 	 	 	 	nan	nan	 	198909	198909	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
509	era5.conv._F§OR	MOBILE	0-20999-0-F§OR	 	510	F§OR	 	 	 	 	 	nan	nan	 	200206	200206	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
510	era5.conv._FN§T	MOBILE	0-20999-0-FN§T	 	511	FN§T	 	 	 	 	 	nan	nan	 	200211	200211	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
511	era5.conv._FNRQ	MOBILE	0-20999-0-FNRQ	 	512	FNRQ	 	 	 	 	 	nan	nan	 	200208	200208	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
512	era5.conv._VSVB3	MOBILE	0-20999-0-VSVB3	 	513	VSVB3	 	 	 	 	 	nan	nan	 	199108	199108	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
513	era5.conv._DBIK	MOBILE	0-20999-0-DBIK	 	514	DBIK	 	 	 	 	 	nan	nan	 	199411	199411	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
514	era5.conv._V2LR	MOBILE	0-20999-0-V2LR	 	515	V2LR	 	 	 	 	 	nan	nan	 	199403	199403	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
515	era5.conv._AF55	MOBILE	0-20999-0-AF55	 	516	AF55	 	 	 	 	 	nan	nan	 	198303	198806	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
516	era5.conv._R707	MOBILE	0-20999-0-R707	 	517	R707	 	 	 	 	 	nan	nan	 	198612	198612	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
517	era5.conv._ARAT	MOBILE	0-20999-0-ARAT	 	518	ARAT	 	 	 	 	 	nan	nan	 	198511	198511	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
518	era5.conv._EDML7	MOBILE	0-20999-0-EDML7	 	519	EDML7	 	 	 	 	 	nan	nan	 	200202	200202	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
519	era5.conv._DBBJ	MOBILE	0-20999-0-DBBJ	 	520	DBBJ	 	 	 	 	 	nan	nan	 	200009	200009	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
520	era5.conv._VTJR	MOBILE	0-20999-0-VTJR	 	521	VTJR	 	 	 	 	 	nan	nan	 	198506	201110	 	 	 	 	 	 	 	 	 	 	 	 	 	 	nan	 	 	 	 	 	 	 	 
