level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	WIGOS_calc	inventory	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables
0	0																OSCAR	sherman	11.0	33.6355556	-96.6086111						[33.72, 33.72]	[-96.67, -96.67]	era5.1759.conv.2:13923	era5_1759	19420401	19520625	2:13923	0-20300-0-13923	[38, 85, 106, 107, 117]
0	0		SHERMAN PERRIN FIELD	33.7167	-96.6667	232.6				13923	1942.0	1945.0	True	0.5		0-20300-0-13923	IGRA2	sherman	11.0	33.6355556	-96.6086111	USW00013923					[33.72, 33.72]	[-96.67, -96.67]	era5.1759.conv.2:13923	era5_1759	19420401	19520625	2:13923	0-20300-0-13923	[38, 85, 106, 107, 117]
0	0		PERRIN	33.72	-96.67	232.86720000000003				13923	19950101.0	99991231.0		0.0		0-20500-0-13923	WBAN	sherman	11.0	33.6355556	-96.6086111						[33.72, 33.72]	[-96.67, -96.67]	era5.1759.conv.2:13923	era5_1759	19420401	19520625	2:13923	0-20300-0-13923	[38, 85, 106, 107, 117]
1	1		PERRIN	33.72	-96.67	232.86720000000003				13923	19710630.0	19950101.0		0.0		0-20500-0-13923	WBAN	sherman	11.0	33.6355556	-96.6086111						[33.72, 33.72]	[-96.67, -96.67]	era5.1759.conv.2:13923	era5_1759	19420401	19520625	2:13923	0-20300-0-13923	[38, 85, 106, 107, 117]
2	2		PERRIN	33.72	-96.67	232.86720000000003				13923	19480701.0	19710630.0		0.0		0-20500-0-13923	WBAN	sherman	11.0	33.6355556	-96.6086111						[33.72, 33.72]	[-96.67, -96.67]	era5.1759.conv.2:13923	era5_1759	19420401	19520625	2:13923	0-20300-0-13923	[38, 85, 106, 107, 117]
3	3		PERRIN	33.72	-96.67	232.86720000000003				13923	19461130.0	19480701.0		0.0		0-20500-0-13923	WBAN	sherman	11.0	33.6355556	-96.6086111						[33.72, 33.72]	[-96.67, -96.67]	era5.1759.conv.2:13923	era5_1759	19420401	19520625	2:13923	0-20300-0-13923	[38, 85, 106, 107, 117]
4	4		PERRIN	33.72	-96.67	232.86720000000003				13923	19420101.0	19461130.0		0.0		0-20500-0-13923	WBAN	sherman	11.0	33.6355556	-96.6086111						[33.72, 33.72]	[-96.67, -96.67]	era5.1759.conv.2:13923	era5_1759	19420401	19520625	2:13923	0-20300-0-13923	[38, 85, 106, 107, 117]
5	5		GRAYSON COUNTY AIRPORT SHERMAN	33.71	-96.67	228.29520000000002				53967	20030519.0	99991231.0		1.1		0-20500-0-53967	WBAN	sherman	11.0	33.6355556	-96.6086111						[33.72, 33.72]	[-96.67, -96.67]	era5.1759.conv.2:13923	era5_1759	19420401	19520625	2:13923	0-20300-0-13923	[38, 85, 106, 107, 117]
0	0															0-20400-0-nan	CHUAN	sherman	11.0	33.6355556	-96.6086111						[33.72, 33.72]	[-96.67, -96.67]	era5.1759.conv.2:13923	era5_1759	19420401	19520625	2:13923	0-20300-0-13923	[38, 85, 106, 107, 117]
0	0		(made up station ID) Sherman - Perrin Air Force Base (Operated by US Air Force), TX (WBAN=13923)	33.72	-96.67	-999.0				74741				0.0		0-20600-0-74741	SCHROEDER	sherman	11.0	33.6355556	-96.6086111		74741.0	3148.0	1951-01-01 00:00:00	1952-04-04 00:00:00	[33.72, 33.72]	[-96.67, -96.67]	era5.1759.conv.2:13923	era5_1759	19420401	19520625	2:13923	0-20300-0-13923	[38, 85, 106, 107, 117]
0	0															0-20700-0-nan	WMO	sherman	11.0	33.6355556	-96.6086111						[33.72, 33.72]	[-96.67, -96.67]	era5.1759.conv.2:13923	era5_1759	19420401	19520625	2:13923	0-20300-0-13923	[38, 85, 106, 107, 117]
