level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	WIGOS_calc	inventory	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables
0	0																OSCAR	irvine	3.5	33.6694444	-117.8222222						[33.7, 33.7]	[-117.83, -117.83]	era5.1759.conv.2:93114	era5_1759	19430502	19530331	2:93114	0-20300-0-26520	[106, 107]
0	0		CA SANTA ANA/ORANGE COUNTY AAF	33.7	-117.833	18.0				26520	1944.0	1981.0	True	0.3		0-20300-0-26520	IGRA2	irvine	3.5	33.6694444	-117.8222222	USXUA026520					[33.7, 33.7]	[-117.83, -117.83]	era5.1759.conv.2:93114	era5_1759	19430502	19530331	2:93114	0-20300-0-26520	[106, 107]
0	0		TUSTIN MCAF	33.7	-117.83	28.956000000000003				93114	19430101.0	19470731.0		0.0		0-20500-0-93114	WBAN	irvine	3.5	33.6694444	-117.8222222						[33.7, 33.7]	[-117.83, -117.83]	era5.1759.conv.2:93114	era5_1759	19430502	19530331	2:93114	0-20300-0-26520	[106, 107]
1	1		TUSTIN MCAF	33.7	-117.83	17.9832				93114	19950101.0	99991231.0		0.0		0-20500-0-93114	WBAN	irvine	3.5	33.6694444	-117.8222222						[33.7, 33.7]	[-117.83, -117.83]	era5.1759.conv.2:93114	era5_1759	19430502	19530331	2:93114	0-20300-0-26520	[106, 107]
2	2		TUSTIN MCAF	33.7	-117.83	18.8976				93114	19511001.0	19600101.0		0.0		0-20500-0-93114	WBAN	irvine	3.5	33.6694444	-117.8222222						[33.7, 33.7]	[-117.83, -117.83]	era5.1759.conv.2:93114	era5_1759	19430502	19530331	2:93114	0-20300-0-26520	[106, 107]
3	3		TUSTIN MCAF	33.7	-117.83	17.9832				93114	19811231.0	19950101.0		0.0		0-20500-0-93114	WBAN	irvine	3.5	33.6694444	-117.8222222						[33.7, 33.7]	[-117.83, -117.83]	era5.1759.conv.2:93114	era5_1759	19430502	19530331	2:93114	0-20300-0-26520	[106, 107]
4	4		TUSTIN MCAF	33.7	-117.83	17.9832				93114	19600101.0	19650101.0		0.0		0-20500-0-93114	WBAN	irvine	3.5	33.6694444	-117.8222222						[33.7, 33.7]	[-117.83, -117.83]	era5.1759.conv.2:93114	era5_1759	19430502	19530331	2:93114	0-20300-0-26520	[106, 107]
5	5		TUSTIN MCAF	33.7	-117.83	18.8976				93114	19650101.0	19690101.0		0.0		0-20500-0-93114	WBAN	irvine	3.5	33.6694444	-117.8222222						[33.7, 33.7]	[-117.83, -117.83]	era5.1759.conv.2:93114	era5_1759	19430502	19530331	2:93114	0-20300-0-26520	[106, 107]
6	6		TUSTIN MCAF	33.7	-117.83	18.8976				93114	19690101.0	19760101.0		0.0		0-20500-0-93114	WBAN	irvine	3.5	33.6694444	-117.8222222						[33.7, 33.7]	[-117.83, -117.83]	era5.1759.conv.2:93114	era5_1759	19430502	19530331	2:93114	0-20300-0-26520	[106, 107]
7	7		TUSTIN MCAF	33.7	-117.83	15.8496				93114	19760101.0	19780101.0		0.0		0-20500-0-93114	WBAN	irvine	3.5	33.6694444	-117.8222222						[33.7, 33.7]	[-117.83, -117.83]	era5.1759.conv.2:93114	era5_1759	19430502	19530331	2:93114	0-20300-0-26520	[106, 107]
