level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	inventory	WIGOS_calc	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max
0	0		HARTFORD	41.7333	-72.65	6.4				14752	1939.0	1947.0	True	108.2		IGRA2	0-20300-0-14752	barrington	3.6	41.74055560000001	-71.3091667	USW00014752				
0	0	0-20000-0-72507	PROVIDENCE/GREEN STATE, RI.	41.733333333333334	-71.43333333333334	19.0	Climatological station, Surface land meteorological station (SYNOP), GOS, CLIMAT(C), RBCN	41 44 00N	071 26 00W	72507	999.0	999.0	False	6.9		OSCAR	0-20000-0-72507	barrington	3.6	41.74055560000001	-71.3091667					
0	0		KNCO Quonset Point Naval Air Station (operated by US Navy), RI (WBAN=14788)	41.58	-71.42	-999.0				72507				17.7		SCHROEDER	0-20600-0-72507	barrington	3.6	41.74055560000001	-71.3091667		72507	2566.0	1943-12-01 00:00:00	1965-03-01 00:00:00
0	0		PROVIDENCE WSO AIRPORT	41.73	-71.43	17.6784				14765	19730101.0	19811231.0		6.7		WBAN	0-20500-0-14765	barrington	3.6	41.74055560000001	-71.3091667		72507.0			
1	1		PROVIDENCE WSO AIRPORT	41.73	-71.43	17.6784				14765	19590101.0	19671201.0		6.7		WBAN	0-20500-0-14765	barrington	3.6	41.74055560000001	-71.3091667		72507.0			
2	2		PROVIDENCE WSO AIRPORT	41.73	-71.43	21.945600000000002				14765	19530101.0	19590101.0		6.7		WBAN	0-20500-0-14765	barrington	3.6	41.74055560000001	-71.3091667					
3	3		PROVIDENCE WSO AIRPORT	41.73	-71.43	17.6784				14765	19671201.0	19730101.0		6.7		WBAN	0-20500-0-14765	barrington	3.6	41.74055560000001	-71.3091667		72507.0			
4	4		PROVIDENCE WSO AIRPORT	41.73	-71.43	20.1168				14765	19480131.0	19530101.0		6.7		WBAN	0-20500-0-14765	barrington	3.6	41.74055560000001	-71.3091667					
5	5		PROVIDENCE WSO AIRPORT	41.73	-71.43	20.1168				14765	19480101.0	19480131.0		6.7		WBAN	0-20500-0-14765	barrington	3.6	41.74055560000001	-71.3091667					
6	6		PROVIDENCE GREEN ST	41.73	-71.43	20.1168				14765	19400101.0	19480101.0		6.7		WBAN	0-20500-0-14765	barrington	3.6	41.74055560000001	-71.3091667					
